nodeID;communityID;color;type
p2979;3;#472f7d;paper
p3696;8;#2d708e;paper
p6540;2;#482173;paper
p6787;2;#482173;paper
p5932;9;#297a8e;paper
p7471;1;#471164;paper
p2045;1;#471164;paper
p8708;3;#472f7d;paper
p5257;6;#38588c;paper
p4307;2;#482173;paper
p9490;3;#472f7d;paper
p304;0;#440154;paper
p2543;4;#433e85;paper
p4608;9;#297a8e;paper
a2926;3;#472f7d;author
p5235;0;#440154;paper
p558;9;#297a8e;paper
p4332;2;#482173;paper
p8104;1;#471164;paper
a4596;0;#440154;author
p7641;8;#2d708e;paper
p2985;7;#32648e;paper
p5511;0;#440154;paper
p6921;2;#482173;paper
p8541;3;#472f7d;paper
p5121;0;#440154;paper
a7110;3;#472f7d;author
p3776;9;#297a8e;paper
p2108;1;#471164;paper
a2393;10;#25858e;author
p8077;1;#471164;paper
p1762;16;#52c569;paper
p3464;2;#482173;paper
p9339;10;#25858e;paper
p3894;8;#2d708e;paper
p4310;2;#482173;paper
a1886;11;#21918c;author
p6186;1;#471164;paper
t10479;6;#38588c;topic
p1111;1;#471164;paper
p3203;5;#3e4c8a;paper
p3456;2;#482173;paper
p7586;6;#38588c;paper
p7726;1;#471164;paper
p2118;1;#471164;paper
p6548;2;#482173;paper
p9697;7;#32648e;paper
p14713;10;#25858e;paper
p5363;0;#440154;paper
p911;10;#25858e;paper
t11871;9;#297a8e;topic
p846;0;#440154;paper
p6379;5;#3e4c8a;paper
p4935;0;#440154;paper
p5675;10;#25858e;paper
p8400;3;#472f7d;paper
p6844;9;#297a8e;paper
p7196;3;#472f7d;paper
p7051;9;#297a8e;paper
p4124;0;#440154;paper
p3516;3;#472f7d;paper
p6774;2;#482173;paper
p3459;3;#472f7d;paper
p6416;8;#2d708e;paper
a2336;2;#482173;author
p4157;13;#1e9b8a;paper
p4527;1;#471164;paper
p790;0;#440154;paper
p5701;0;#440154;paper
p1287;4;#433e85;paper
p4120;2;#482173;paper
p5545;0;#440154;paper
t11630;1;#471164;topic
p15127;17;#69cd5b;paper
p4888;9;#297a8e;paper
p4009;9;#297a8e;paper
a1917;1;#471164;author
p3311;10;#25858e;paper
p6951;5;#3e4c8a;paper
t10530;1;#471164;topic
a2363;3;#472f7d;author
p5894;2;#482173;paper
p8080;1;#471164;paper
p348;0;#440154;paper
p6418;2;#482173;paper
p8166;1;#471164;paper
p3582;5;#3e4c8a;paper
p5597;0;#440154;paper
p3786;1;#471164;paper
p4008;5;#3e4c8a;paper
p302;0;#440154;paper
p2069;1;#471164;paper
p1040;15;#3bbb75;paper
p8696;4;#433e85;paper
p2657;3;#472f7d;paper
p3251;4;#433e85;paper
p8787;7;#32648e;paper
p3472;2;#482173;paper
p5114;9;#297a8e;paper
p2788;3;#472f7d;paper
p5493;0;#440154;paper
p3880;5;#3e4c8a;paper
p4643;0;#440154;paper
p1305;3;#472f7d;paper
t10736;1;#471164;topic
t11148;1;#471164;topic
p5592;0;#440154;paper
p4342;13;#1e9b8a;paper
p9486;4;#433e85;paper
p9730;7;#32648e;paper
p4810;9;#297a8e;paper
t10965;3;#472f7d;topic
p6646;16;#52c569;paper
t10319;9;#297a8e;topic
p7615;1;#471164;paper
p2395;4;#433e85;paper
p2391;14;#2ab07f;paper
t11836;9;#297a8e;topic
a979;1;#471164;author
p4860;9;#297a8e;paper
p4526;1;#471164;paper
p7369;2;#482173;paper
p6932;6;#38588c;paper
p4368;2;#482173;paper
p2818;4;#433e85;paper
p3957;5;#3e4c8a;paper
p4576;0;#440154;paper
p8485;6;#38588c;paper
p8352;12;#1e9b8a;paper
p3090;8;#2d708e;paper
p14901;4;#433e85;paper
a2400;3;#472f7d;author
p5136;0;#440154;paper
p4325;2;#482173;paper
p7407;13;#1e9b8a;paper
p9461;5;#3e4c8a;paper
t11845;3;#472f7d;topic
p2075;6;#38588c;paper
p3623;2;#482173;paper
t10223;2;#482173;topic
p9322;3;#472f7d;paper
p2229;0;#440154;paper
p5187;0;#440154;paper
p3513;3;#472f7d;paper
p7357;8;#2d708e;paper
p384;0;#440154;paper
p14893;1;#471164;paper
p7190;3;#472f7d;paper
p620;0;#440154;paper
p4330;5;#3e4c8a;paper
t10673;3;#472f7d;topic
p6908;2;#482173;paper
p5793;15;#3bbb75;paper
p2833;4;#433e85;paper
p6975;5;#3e4c8a;paper
p917;7;#32648e;paper
p5468;0;#440154;paper
p8529;4;#433e85;paper
a2924;3;#472f7d;author
p9159;9;#297a8e;paper
p6519;2;#482173;paper
p6319;5;#3e4c8a;paper
p8698;8;#2d708e;paper
p6562;2;#482173;paper
p8133;1;#471164;paper
p3180;3;#472f7d;paper
p9564;3;#472f7d;paper
p6581;2;#482173;paper
p2349;1;#471164;paper
p8911;4;#433e85;paper
t12445;0;#440154;topic
p4462;0;#440154;paper
p9578;3;#472f7d;paper
p3233;4;#433e85;paper
p5315;16;#52c569;paper
p4122;0;#440154;paper
p3923;2;#482173;paper
p4440;1;#471164;paper
p2374;10;#25858e;paper
p2261;9;#297a8e;paper
p8656;7;#32648e;paper
p9048;10;#25858e;paper
t11903;2;#482173;topic
p3110;3;#472f7d;paper
p10145;17;#69cd5b;paper
p2452;4;#433e85;paper
p4756;8;#2d708e;paper
t10985;0;#440154;topic
p5924;8;#2d708e;paper
p7403;2;#482173;paper
p6316;2;#482173;paper
p944;1;#471164;paper
p7599;1;#471164;paper
t10753;7;#32648e;topic
a641;8;#2d708e;author
p4613;0;#440154;paper
p2679;5;#3e4c8a;paper
p6241;8;#2d708e;paper
p7413;2;#482173;paper
p7243;9;#297a8e;paper
p5839;1;#471164;paper
p9454;4;#433e85;paper
p6741;5;#3e4c8a;paper
p14708;1;#471164;paper
p5758;0;#440154;paper
a474;1;#471164;author
p8127;1;#471164;paper
p6947;2;#482173;paper
p2329;0;#440154;paper
p101;0;#440154;paper
p8454;3;#472f7d;paper
p4276;13;#1e9b8a;paper
t10251;3;#472f7d;topic
p6393;8;#2d708e;paper
p14758;1;#471164;paper
p7887;1;#471164;paper
p6792;2;#482173;paper
p3928;1;#471164;paper
p795;7;#32648e;paper
p6441;2;#482173;paper
a2408;7;#32648e;author
p2129;6;#38588c;paper
p215;0;#440154;paper
p7882;6;#38588c;paper
p5559;0;#440154;paper
p7000;1;#471164;paper
p7195;3;#472f7d;paper
p4402;0;#440154;paper
p4334;9;#297a8e;paper
p2221;9;#297a8e;paper
p5587;3;#472f7d;paper
p2103;6;#38588c;paper
p6521;2;#482173;paper
p2199;0;#440154;paper
p8295;1;#471164;paper
p8296;1;#471164;paper
p8203;13;#1e9b8a;paper
p7840;1;#471164;paper
p3970;8;#2d708e;paper
p3469;2;#482173;paper
p8221;1;#471164;paper
p7391;5;#3e4c8a;paper
p7016;9;#297a8e;paper
p2716;3;#472f7d;paper
p8975;2;#482173;paper
p3873;2;#482173;paper
p443;0;#440154;paper
p9528;4;#433e85;paper
p3375;3;#472f7d;paper
p1673;11;#21918c;paper
p6805;8;#2d708e;paper
p2170;9;#297a8e;paper
a2164;2;#482173;author
p4938;9;#297a8e;paper
p8422;10;#25858e;paper
p5141;0;#440154;paper
p2669;4;#433e85;paper
p6139;2;#482173;paper
p9382;4;#433e85;paper
p6862;12;#1e9b8a;paper
p14848;7;#32648e;paper
p2044;1;#471164;paper
p7335;8;#2d708e;paper
p4127;13;#1e9b8a;paper
p8110;1;#471164;paper
p5583;12;#1e9b8a;paper
p536;0;#440154;paper
p4087;2;#482173;paper
a1972;6;#38588c;author
p4230;2;#482173;paper
p3416;7;#32648e;paper
a1407;4;#433e85;author
p4881;8;#2d708e;paper
p6900;9;#297a8e;paper
p3479;2;#482173;paper
p7804;1;#471164;paper
p7289;9;#297a8e;paper
p6933;2;#482173;paper
p4366;1;#471164;paper
p5618;0;#440154;paper
p9113;3;#472f7d;paper
p7347;15;#3bbb75;paper
a2432;3;#472f7d;author
a1497;11;#21918c;author
p6679;8;#2d708e;paper
t12044;3;#472f7d;topic
p803;0;#440154;paper
p840;9;#297a8e;paper
p503;0;#440154;paper
t10743;1;#471164;topic
p1501;4;#433e85;paper
p6934;2;#482173;paper
a1524;3;#472f7d;author
p7818;6;#38588c;paper
p3422;4;#433e85;paper
p9692;10;#25858e;paper
p10026;7;#32648e;paper
p605;0;#440154;paper
p7430;11;#21918c;paper
p7083;5;#3e4c8a;paper
p7181;3;#472f7d;paper
a2423;0;#440154;author
p8491;10;#25858e;paper
p3028;7;#32648e;paper
p5454;1;#471164;paper
p7478;1;#471164;paper
p7816;1;#471164;paper
t11462;14;#2ab07f;topic
p5406;0;#440154;paper
p5487;0;#440154;paper
p8146;6;#38588c;paper
p8943;4;#433e85;paper
t11524;5;#3e4c8a;topic
p14802;1;#471164;paper
t11335;14;#2ab07f;topic
p1787;1;#471164;paper
p9239;4;#433e85;paper
p732;13;#1e9b8a;paper
p4181;8;#2d708e;paper
t11047;3;#472f7d;topic
p7208;0;#440154;paper
p6522;2;#482173;paper
p2820;3;#472f7d;paper
p2940;1;#471164;paper
p4214;2;#482173;paper
p8932;4;#433e85;paper
p3261;10;#25858e;paper
p1060;8;#2d708e;paper
p9865;12;#1e9b8a;paper
p2029;6;#38588c;paper
p5095;0;#440154;paper
p9234;4;#433e85;paper
p7090;1;#471164;paper
a1074;6;#38588c;author
p8149;1;#471164;paper
p9659;4;#433e85;paper
p6661;8;#2d708e;paper
p8409;7;#32648e;paper
a1033;11;#21918c;author
p7360;2;#482173;paper
a942;1;#471164;author
p6700;9;#297a8e;paper
t10560;9;#297a8e;topic
p1390;6;#38588c;paper
p9679;4;#433e85;paper
p3531;2;#482173;paper
p4224;13;#1e9b8a;paper
t11390;4;#433e85;topic
a3192;7;#32648e;author
p5358;0;#440154;paper
p2591;12;#1e9b8a;paper
p5708;0;#440154;paper
t11876;13;#1e9b8a;topic
p5647;0;#440154;paper
p3656;2;#482173;paper
p3462;2;#482173;paper
p3181;3;#472f7d;paper
p3607;2;#482173;paper
p3003;15;#3bbb75;paper
a161;0;#440154;author
t10951;6;#38588c;topic
p2318;9;#297a8e;paper
p6547;8;#2d708e;paper
p2263;15;#3bbb75;paper
p3567;2;#482173;paper
p14817;5;#3e4c8a;paper
p7720;1;#471164;paper
p110;6;#38588c;paper
p6552;16;#52c569;paper
p6969;2;#482173;paper
p5712;18;#86d549;paper
p353;8;#2d708e;paper
p4587;18;#86d549;paper
p9650;7;#32648e;paper
p6149;2;#482173;paper
p3434;5;#3e4c8a;paper
p3625;2;#482173;paper
t12565;8;#2d708e;topic
p3265;3;#472f7d;paper
p6549;2;#482173;paper
p2738;3;#472f7d;paper
t12239;4;#433e85;topic
p2708;7;#32648e;paper
a2301;9;#297a8e;author
p6329;1;#471164;paper
p7229;7;#32648e;paper
p5160;0;#440154;paper
p7366;2;#482173;paper
p7112;10;#25858e;paper
p3156;3;#472f7d;paper
a260;10;#25858e;author
t10403;1;#471164;topic
t11102;4;#433e85;topic
p4581;9;#297a8e;paper
p5155;0;#440154;paper
p9807;14;#2ab07f;paper
t11731;7;#32648e;topic
p244;0;#440154;paper
p6991;9;#297a8e;paper
p2604;3;#472f7d;paper
p6595;2;#482173;paper
p3187;2;#482173;paper
a1201;3;#472f7d;author
p3201;8;#2d708e;paper
p4380;6;#38588c;paper
p3324;3;#472f7d;paper
p5656;18;#86d549;paper
p7531;1;#471164;paper
p2666;7;#32648e;paper
p3612;5;#3e4c8a;paper
p3700;1;#471164;paper
t11508;1;#471164;topic
p529;13;#1e9b8a;paper
p3502;3;#472f7d;paper
p6873;16;#52c569;paper
p5357;0;#440154;paper
p8792;3;#472f7d;paper
p8909;3;#472f7d;paper
p234;6;#38588c;paper
p2950;3;#472f7d;paper
p5139;0;#440154;paper
p8450;3;#472f7d;paper
p4887;9;#297a8e;paper
p5165;0;#440154;paper
p9954;3;#472f7d;paper
p337;18;#86d549;paper
p4132;8;#2d708e;paper
p4005;9;#297a8e;paper
p6941;2;#482173;paper
t12147;13;#1e9b8a;topic
p6048;2;#482173;paper
p5679;9;#297a8e;paper
p10065;10;#25858e;paper
p2525;7;#32648e;paper
p7223;3;#472f7d;paper
p14723;1;#471164;paper
p4767;0;#440154;paper
p308;0;#440154;paper
p9466;10;#25858e;paper
p2492;5;#3e4c8a;paper
p6535;13;#1e9b8a;paper
t11906;5;#3e4c8a;topic
p5677;0;#440154;paper
p5604;0;#440154;paper
p15244;4;#433e85;paper
p3665;2;#482173;paper
t10863;0;#440154;topic
p6865;8;#2d708e;paper
p7254;6;#38588c;paper
p4165;18;#86d549;paper
a3193;7;#32648e;author
p4423;0;#440154;paper
p4529;0;#440154;paper
p3520;3;#472f7d;paper
p9230;3;#472f7d;paper
p5645;0;#440154;paper
p793;0;#440154;paper
p9468;4;#433e85;paper
p8609;3;#472f7d;paper
p6603;2;#482173;paper
t10515;0;#440154;topic
p2290;9;#297a8e;paper
p489;13;#1e9b8a;paper
p15301;3;#472f7d;paper
p1616;1;#471164;paper
p4015;9;#297a8e;paper
p4234;2;#482173;paper
p3579;2;#482173;paper
p5368;0;#440154;paper
t11854;2;#482173;topic
t10421;1;#471164;topic
t11865;0;#440154;topic
p7538;1;#471164;paper
t11623;1;#471164;topic
p15139;14;#2ab07f;paper
p2010;6;#38588c;paper
p4692;1;#471164;paper
p2558;2;#482173;paper
p5729;0;#440154;paper
p7625;1;#471164;paper
p675;0;#440154;paper
p590;12;#1e9b8a;paper
p3672;6;#38588c;paper
p4644;9;#297a8e;paper
p7338;5;#3e4c8a;paper
p2124;1;#471164;paper
p1250;3;#472f7d;paper
p9242;3;#472f7d;paper
p3442;10;#25858e;paper
p3140;3;#472f7d;paper
p9108;3;#472f7d;paper
p7034;6;#38588c;paper
a8868;3;#472f7d;author
p6512;2;#482173;paper
p7100;15;#3bbb75;paper
p7938;1;#471164;paper
p2762;5;#3e4c8a;paper
p6997;9;#297a8e;paper
p6665;1;#471164;paper
p4685;0;#440154;paper
p2898;10;#25858e;paper
t11093;1;#471164;topic
p9154;7;#32648e;paper
t12325;1;#471164;topic
p5823;15;#3bbb75;paper
p15389;4;#433e85;paper
p8978;5;#3e4c8a;paper
p4077;2;#482173;paper
p7291;2;#482173;paper
p4262;13;#1e9b8a;paper
p4796;0;#440154;paper
p6980;16;#52c569;paper
p5412;2;#482173;paper
p8866;8;#2d708e;paper
p4029;8;#2d708e;paper
p5105;6;#38588c;paper
t10876;6;#38588c;topic
p7710;6;#38588c;paper
t11124;12;#1e9b8a;topic
t11880;5;#3e4c8a;topic
p7014;4;#433e85;paper
t11248;1;#471164;topic
p238;0;#440154;paper
p8831;7;#32648e;paper
p5309;0;#440154;paper
p2729;10;#25858e;paper
p15087;6;#38588c;paper
p7314;2;#482173;paper
p2279;9;#297a8e;paper
a3016;10;#25858e;author
p4452;0;#440154;paper
p422;0;#440154;paper
p15618;5;#3e4c8a;paper
p2254;9;#297a8e;paper
p8896;4;#433e85;paper
p6753;2;#482173;paper
p7257;2;#482173;paper
p1320;17;#69cd5b;paper
p3536;9;#297a8e;paper
p9851;7;#32648e;paper
p4856;0;#440154;paper
p2863;3;#472f7d;paper
p5863;8;#2d708e;paper
p4584;8;#2d708e;paper
p5335;7;#32648e;paper
p9140;3;#472f7d;paper
p6816;2;#482173;paper
p3108;17;#69cd5b;paper
p290;15;#3bbb75;paper
a7118;3;#472f7d;author
p2148;1;#471164;paper
p3967;9;#297a8e;paper
p4313;9;#297a8e;paper
p4700;1;#471164;paper
p6957;2;#482173;paper
p3726;5;#3e4c8a;paper
a2846;6;#38588c;author
t10227;0;#440154;topic
p7364;5;#3e4c8a;paper
p3757;2;#482173;paper
a2362;3;#472f7d;author
p5061;0;#440154;paper
p7774;1;#471164;paper
p7408;2;#482173;paper
p14682;0;#440154;paper
p8968;4;#433e85;paper
p9527;3;#472f7d;paper
p6577;2;#482173;paper
p630;0;#440154;paper
p7970;16;#52c569;paper
p3679;13;#1e9b8a;paper
p5678;9;#297a8e;paper
p2437;4;#433e85;paper
p7268;15;#3bbb75;paper
p3347;3;#472f7d;paper
p14686;1;#471164;paper
p5112;0;#440154;paper
p4283;8;#2d708e;paper
p1695;6;#38588c;paper
p5569;0;#440154;paper
p3707;2;#482173;paper
p5686;0;#440154;paper
t12603;8;#2d708e;topic
p2112;7;#32648e;paper
p4950;0;#440154;paper
p5044;6;#38588c;paper
p1409;1;#471164;paper
t11978;7;#32648e;topic
p14984;4;#433e85;paper
t10416;0;#440154;topic
t10681;3;#472f7d;topic
p6859;15;#3bbb75;paper
p9395;4;#433e85;paper
p9084;3;#472f7d;paper
p85;0;#440154;paper
p9449;7;#32648e;paper
p15003;4;#433e85;paper
p7390;5;#3e4c8a;paper
p5801;0;#440154;paper
p6618;5;#3e4c8a;paper
p7238;8;#2d708e;paper
p3565;3;#472f7d;paper
p5439;1;#471164;paper
a2369;12;#1e9b8a;author
p5640;10;#25858e;paper
p5284;0;#440154;paper
p5133;0;#440154;paper
p9109;5;#3e4c8a;paper
p2560;3;#472f7d;paper
p9877;18;#86d549;paper
p441;9;#297a8e;paper
p3947;2;#482173;paper
a1273;6;#38588c;author
p5415;6;#38588c;paper
p6520;2;#482173;paper
p4018;5;#3e4c8a;paper
p5388;0;#440154;paper
p5194;0;#440154;paper
p4548;0;#440154;paper
t11252;3;#472f7d;topic
p8191;1;#471164;paper
p4958;0;#440154;paper
p5776;0;#440154;paper
p2121;1;#471164;paper
p3158;15;#3bbb75;paper
p7685;1;#471164;paper
p7565;1;#471164;paper
p2081;1;#471164;paper
p6371;2;#482173;paper
t11010;2;#482173;topic
t11118;1;#471164;topic
p8545;4;#433e85;paper
a1518;3;#472f7d;author
p7392;2;#482173;paper
p2836;4;#433e85;paper
t10986;2;#482173;topic
p10160;5;#3e4c8a;paper
p7518;1;#471164;paper
p2166;9;#297a8e;paper
p8634;7;#32648e;paper
p3165;4;#433e85;paper
p7337;1;#471164;paper
p2213;9;#297a8e;paper
p3587;2;#482173;paper
t10767;17;#69cd5b;topic
p807;0;#440154;paper
p1188;1;#471164;paper
p7631;8;#2d708e;paper
p6148;12;#1e9b8a;paper
p3554;2;#482173;paper
p3235;2;#482173;paper
p2540;5;#3e4c8a;paper
p7142;4;#433e85;paper
p634;0;#440154;paper
p684;0;#440154;paper
t12026;4;#433e85;topic
p15329;4;#433e85;paper
p8912;4;#433e85;paper
p3616;2;#482173;paper
p3584;2;#482173;paper
p7386;2;#482173;paper
a1418;3;#472f7d;author
p2046;1;#471164;paper
p3492;2;#482173;paper
p2615;3;#472f7d;paper
p5782;1;#471164;paper
p4675;5;#3e4c8a;paper
p4873;11;#21918c;paper
p9428;2;#482173;paper
p1592;6;#38588c;paper
t11104;1;#471164;topic
p3688;8;#2d708e;paper
p7514;1;#471164;paper
p6569;2;#482173;paper
p4809;0;#440154;paper
p4004;2;#482173;paper
p3334;5;#3e4c8a;paper
p2385;8;#2d708e;paper
p5697;0;#440154;paper
p3949;2;#482173;paper
p1659;2;#482173;paper
p7178;3;#472f7d;paper
p4918;13;#1e9b8a;paper
p4668;11;#21918c;paper
p4335;2;#482173;paper
p4940;0;#440154;paper
a4054;5;#3e4c8a;author
p5301;1;#471164;paper
t11367;1;#471164;topic
p7331;17;#69cd5b;paper
p6022;2;#482173;paper
p2989;4;#433e85;paper
p6904;2;#482173;paper
p205;0;#440154;paper
a3082;2;#482173;author
p4765;1;#471164;paper
p5108;0;#440154;paper
p10019;7;#32648e;paper
p3092;5;#3e4c8a;paper
p9299;5;#3e4c8a;paper
p9056;4;#433e85;paper
a2799;4;#433e85;author
p5668;6;#38588c;paper
p6872;16;#52c569;paper
p3777;2;#482173;paper
p9548;5;#3e4c8a;paper
p2994;3;#472f7d;paper
p5328;0;#440154;paper
a2972;3;#472f7d;author
t11581;4;#433e85;topic
p2062;1;#471164;paper
p1554;1;#471164;paper
p3890;2;#482173;paper
p3004;3;#472f7d;paper
t10899;5;#3e4c8a;topic
p7092;2;#482173;paper
p1057;1;#471164;paper
t11789;4;#433e85;topic
p3142;3;#472f7d;paper
p7945;1;#471164;paper
p7032;2;#482173;paper
p573;2;#482173;paper
p6918;8;#2d708e;paper
a5919;6;#38588c;author
p5025;0;#440154;paper
p6;0;#440154;paper
t11934;7;#32648e;topic
p3837;5;#3e4c8a;paper
p4147;2;#482173;paper
p7805;1;#471164;paper
p9667;4;#433e85;paper
a2368;12;#1e9b8a;author
p6636;8;#2d708e;paper
p3660;2;#482173;paper
p5731;5;#3e4c8a;paper
p6678;2;#482173;paper
p4226;2;#482173;paper
a1976;6;#38588c;author
p2458;3;#472f7d;paper
p5457;15;#3bbb75;paper
p7977;6;#38588c;paper
t11463;8;#2d708e;topic
t10758;6;#38588c;topic
p7250;8;#2d708e;paper
p6719;2;#482173;paper
p376;0;#440154;paper
p4177;2;#482173;paper
p4080;6;#38588c;paper
p6701;2;#482173;paper
p7813;1;#471164;paper
p5340;0;#440154;paper
p7427;8;#2d708e;paper
p7312;13;#1e9b8a;paper
p3903;2;#482173;paper
p7285;9;#297a8e;paper
t11629;2;#482173;topic
t10389;0;#440154;topic
t10550;12;#1e9b8a;topic
p4965;0;#440154;paper
p4551;0;#440154;paper
p4969;0;#440154;paper
p7445;17;#69cd5b;paper
a3034;7;#32648e;author
t11657;4;#433e85;topic
p4282;2;#482173;paper
p4722;0;#440154;paper
p1689;1;#471164;paper
p5299;0;#440154;paper
p5607;0;#440154;paper
p4211;2;#482173;paper
p887;7;#32648e;paper
p2042;1;#471164;paper
p15461;4;#433e85;paper
p3059;16;#52c569;paper
p729;10;#25858e;paper
p5174;0;#440154;paper
p6315;2;#482173;paper
p15013;1;#471164;paper
p4351;1;#471164;paper
p3091;4;#433e85;paper
p2284;0;#440154;paper
p8277;1;#471164;paper
p5502;11;#21918c;paper
p1457;1;#471164;paper
p9882;3;#472f7d;paper
p1145;3;#472f7d;paper
p7449;6;#38588c;paper
p849;5;#3e4c8a;paper
p15549;3;#472f7d;paper
p5279;0;#440154;paper
p4095;13;#1e9b8a;paper
p5764;1;#471164;paper
p2911;17;#69cd5b;paper
p4978;0;#440154;paper
a2495;7;#32648e;author
a1043;3;#472f7d;author
p2487;7;#32648e;paper
t11426;0;#440154;topic
p459;2;#482173;paper
a4523;0;#440154;author
t10355;0;#440154;topic
p3295;8;#2d708e;paper
t11568;9;#297a8e;topic
p4333;2;#482173;paper
t10596;0;#440154;topic
p450;0;#440154;paper
p9729;4;#433e85;paper
p4520;0;#440154;paper
p41;0;#440154;paper
p8385;4;#433e85;paper
p2640;4;#433e85;paper
p7307;2;#482173;paper
p2365;12;#1e9b8a;paper
p15022;0;#440154;paper
p8070;11;#21918c;paper
p7382;5;#3e4c8a;paper
p9741;14;#2ab07f;paper
p1066;3;#472f7d;paper
p7294;5;#3e4c8a;paper
p14673;0;#440154;paper
p8119;6;#38588c;paper
p169;0;#440154;paper
p15378;4;#433e85;paper
p4498;0;#440154;paper
p6266;2;#482173;paper
p6015;2;#482173;paper
p7082;2;#482173;paper
p9802;7;#32648e;paper
p2468;4;#433e85;paper
p5282;12;#1e9b8a;paper
p4392;2;#482173;paper
p8063;1;#471164;paper
p4777;0;#440154;paper
t11079;5;#3e4c8a;topic
p2929;3;#472f7d;paper
p7068;2;#482173;paper
p4491;0;#440154;paper
a1973;3;#472f7d;author
p5022;8;#2d708e;paper
p2608;3;#472f7d;paper
p4798;8;#2d708e;paper
p2909;3;#472f7d;paper
p7245;2;#482173;paper
p3084;7;#32648e;paper
p3529;2;#482173;paper
p7440;11;#21918c;paper
p3321;3;#472f7d;paper
p1699;1;#471164;paper
p6883;2;#482173;paper
p6830;3;#472f7d;paper
t11687;0;#440154;topic
p6623;2;#482173;paper
p1317;3;#472f7d;paper
p1484;8;#2d708e;paper
p3153;3;#472f7d;paper
p3409;4;#433e85;paper
p669;0;#440154;paper
p824;17;#69cd5b;paper
p3303;7;#32648e;paper
p3489;3;#472f7d;paper
p8130;1;#471164;paper
t11763;0;#440154;topic
p3813;2;#482173;paper
p3033;3;#472f7d;paper
p5635;0;#440154;paper
p7097;3;#472f7d;paper
p4207;8;#2d708e;paper
p2031;16;#52c569;paper
p3849;8;#2d708e;paper
p5423;0;#440154;paper
p4209;2;#482173;paper
p2829;3;#472f7d;paper
p113;0;#440154;paper
p7302;14;#2ab07f;paper
p8404;10;#25858e;paper
p2744;3;#472f7d;paper
p7998;17;#69cd5b;paper
p8840;7;#32648e;paper
p3886;2;#482173;paper
a972;3;#472f7d;author
p2636;4;#433e85;paper
p7010;17;#69cd5b;paper
p7081;5;#3e4c8a;paper
p14777;6;#38588c;paper
p8096;15;#3bbb75;paper
t11017;10;#25858e;topic
p5621;16;#52c569;paper
p9045;12;#1e9b8a;paper
p8246;0;#440154;paper
p2809;12;#1e9b8a;paper
p15060;1;#471164;paper
p3160;4;#433e85;paper
p5071;0;#440154;paper
p8588;7;#32648e;paper
p3138;5;#3e4c8a;paper
p7309;8;#2d708e;paper
p6114;10;#25858e;paper
p2477;5;#3e4c8a;paper
p2179;0;#440154;paper
t11675;1;#471164;topic
p4231;2;#482173;paper
p747;0;#440154;paper
p1157;1;#471164;paper
p7280;8;#2d708e;paper
t10576;1;#471164;topic
p14924;5;#3e4c8a;paper
p2260;1;#471164;paper
p4038;8;#2d708e;paper
p5599;18;#86d549;paper
p5037;0;#440154;paper
p6611;2;#482173;paper
p3608;2;#482173;paper
a2824;3;#472f7d;author
t10462;0;#440154;topic
p1175;3;#472f7d;paper
p3036;3;#472f7d;paper
p5552;13;#1e9b8a;paper
t10376;8;#2d708e;topic
p14806;6;#38588c;paper
p1348;3;#472f7d;paper
t12413;2;#482173;topic
a3790;2;#482173;author
p4121;8;#2d708e;paper
t11505;5;#3e4c8a;topic
p2252;9;#297a8e;paper
p570;0;#440154;paper
p4825;0;#440154;paper
p5079;0;#440154;paper
p6684;15;#3bbb75;paper
p5637;10;#25858e;paper
p3420;7;#32648e;paper
p9282;4;#433e85;paper
t11058;6;#38588c;topic
p4162;18;#86d549;paper
p7025;8;#2d708e;paper
p4951;0;#440154;paper
p2839;12;#1e9b8a;paper
p6895;9;#297a8e;paper
t11757;4;#433e85;topic
p9982;17;#69cd5b;paper
p5717;0;#440154;paper
a73;15;#3bbb75;author
p7596;1;#471164;paper
p4648;1;#471164;paper
a3481;2;#482173;author
p2621;6;#38588c;paper
p7389;4;#433e85;paper
p2098;1;#471164;paper
p5918;6;#38588c;paper
p8754;5;#3e4c8a;paper
p5375;0;#440154;paper
t10335;0;#440154;topic
p2643;12;#1e9b8a;paper
a2688;3;#472f7d;author
p6780;2;#482173;paper
p14821;6;#38588c;paper
t12432;2;#482173;topic
p2547;4;#433e85;paper
p2088;6;#38588c;paper
p2472;5;#3e4c8a;paper
p255;6;#38588c;paper
p6881;8;#2d708e;paper
p5378;0;#440154;paper
t10412;1;#471164;topic
p3925;5;#3e4c8a;paper
p1744;7;#32648e;paper
p3390;7;#32648e;paper
a3042;10;#25858e;author
p470;0;#440154;paper
p5650;0;#440154;paper
p8387;16;#52c569;paper
p5833;2;#482173;paper
t10848;2;#482173;topic
p332;18;#86d549;paper
p6037;12;#1e9b8a;paper
p7737;1;#471164;paper
p4791;0;#440154;paper
p5710;0;#440154;paper
a1969;11;#21918c;author
a1396;5;#3e4c8a;author
p2877;3;#472f7d;paper
p2595;3;#472f7d;paper
p9138;2;#482173;paper
p5578;9;#297a8e;paper
p10133;7;#32648e;paper
p5404;9;#297a8e;paper
p2787;7;#32648e;paper
p588;0;#440154;paper
p3414;6;#38588c;paper
p15415;5;#3e4c8a;paper
p4117;8;#2d708e;paper
p7942;1;#471164;paper
t10604;7;#32648e;topic
p4139;9;#297a8e;paper
t11384;1;#471164;topic
p201;0;#440154;paper
p3264;5;#3e4c8a;paper
p3132;3;#472f7d;paper
