source,target,weight
p1460,v10174,0.1248533760765775
p1460,t10480,0.3803754106233803
p1460,t10739,0.36557741406291666
p1460,t11429,0.7557245278328424
p1460,t11430,0.5881505769008892
p1460,t10279,0.45103652180502835
p1460,t11431,0.5686207537397922
p1460,p14892,0.8733832081891681
p1460,p14893,0.690118844769695
p1460,p14748,0.6526288741479631
p1463,a1184,0.4167295323030704
p1463,a1199,0.6379938733472926
p1463,v10174,0.08254205134684515
p1463,t10508,0.118318234069651
p1463,t10427,0.4386605335904397
p1463,t10585,0.4374987121968339
p1463,t10579,0.24419897702556095
p1463,t11432,0.6691402560009247
p1463,t11433,0.6680711973392905
p1463,p7552,0.5321397161834592
p1463,p7469,0.7396342343269283
p1463,p8275,0.5691438574019922
p1463,p8290,0.6141150501409756
p1463,p14894,0.6426955696203535
p1463,p14895,0.5761377239023181
p1464,a1438,0.5314154785385592
p1464,a882,0.5105521063751253
p1464,a1439,0.5016799254531574
p1464,v10174,0.080243445051197
p1464,t10325,0.17218405654223204
p1464,t10281,0.30352898491198665
p1464,t10372,0.2285298707395302
p1464,t11110,0.06479391572570938
p1464,t10847,0.3578346406320472
p1464,t11434,0.6280810707636951
p1464,t11435,0.46375642538682066
p1464,p14791,0.4372500527095935
p1464,p14896,0.6755529120009703
p1464,p14897,0.5370800677439451
p1464,p14777,0.49019133070187076
p1464,p8719,0.4849104080083036
p1464,p14694,0.402158979634546
p1464,p8979,0.4480965607348097
p1465,a1466,0.4562609617379474
p1465,a1467,0.6134691873666512
p1465,a1468,0.660619232545588
p1465,a1469,0.6221721228245439
p1465,a1470,0.4494713359595737
p1465,a1471,0.3635519846826429
p1465,v10174,0.053836733958981545
p1465,t10508,0.036978633224272396
p1465,t10527,0.12574102028300146
p1465,t10285,0.2015692583150465
p1465,t10528,0.3182223485252429
p1465,t10372,0.15540314950682807
p1465,t10633,0.3307351922924381
p1465,t11417,0.5295284048922517
p1465,p9952,0.4990723290885893
p1465,p10115,0.48563871145669424
p1465,p4649,0.5786735973407806
p1465,p9941,0.5586189102819873
p1472,a882,0.6055193747779838
p1472,a1473,0.8101225266026248
p1472,a1439,0.5787927152150998
p1472,v10174,0.14891082776246148
p1472,t10372,0.33187942274380944
p1472,t11193,0.48997474998298507
p1472,t11436,0.4960655283842906
p1472,t11437,0.6654540608057015
p1472,p14821,0.6583003154277316
p1472,p14805,0.7216583528477171
p1472,p14809,0.6849389221943487
p1472,p8979,0.6299524171201156
p1474,a1475,0.44829421008868103
p1474,a1476,0.7158403140972084
p1474,v10174,0.10189606305576884
p1474,t10325,0.20910003479815203
p1474,t10293,0.19156660703160308
p1474,t11438,0.6432199295106084
p1474,t11397,0.4855733236011869
p1474,t10485,0.38419935954244266
p1474,t11439,0.6183554006441266
p1474,p14898,0.8150493054940867
p1474,p2475,0.8420274039503587
p1474,p6469,0.7354707250691654
p1477,a1437,0.6755699867306123
p1477,a882,0.6277031630294784
p1477,a1439,0.585784465507277
p1477,v10174,0.10331252331178262
p1477,t10761,0.659028156129475
p1477,t11110,0.1497496670679116
p1477,t10762,0.5341340411494151
p1477,t10736,0.6104869143820493
p1477,p14899,0.6739908472531415
p1477,p7858,0.7783624093164836
p1477,p7963,0.6848952667923275
p1478,a882,0.6412127767461925
p1478,a1473,0.7583334496030087
p1478,a1439,0.5982029752303019
p1478,a1479,0.7977596388233834
p1478,v10174,0.12782819753885122
p1478,t10372,0.37097000413095227
p1478,t11193,0.5290421367950938
p1478,t11436,0.5400552048866157
p1478,t11437,0.63957741567766
p1480,a1481,0.6861047971800946
p1480,a961,0.5552824557350102
p1480,a1482,0.7169682201526414
p1480,a1483,0.7381498096266319
p1480,v10174,0.08998163366142004
p1480,t11072,0.21015796751935112
p1480,t10930,0.4053412344602557
p1480,t10484,0.5646418462688989
p1480,t11252,0.5555311785893855
p1480,t10487,0.6041511205390137
p1480,t10452,0.5168839270994449
p1480,t11440,0.5361309887269283
p1480,p8931,0.5801446607909371
p1480,p9001,0.5046007427914901
p1484,a1485,0.5096009447805641
p1484,a1486,0.6221876593082352
p1484,v10174,0.10209096357850757
p1484,t10225,0.16417930770060257
p1484,t10278,0.46166376541513326
p1484,t10263,0.5460612539127848
p1484,t11174,0.47983311471923235
p1484,t10264,0.5407951043587038
p1484,t11441,0.8246510562280902
p1484,t11442,0.6877392425984598
p1487,a1485,0.6475243002861739
p1487,a1486,0.7332528517949619
p1487,a1488,0.5636837032150269
p1487,v10174,0.11686747063271076
p1487,t11066,0.45365213404028615
p1487,t10429,0.43133521093295024
p1487,t11443,0.4873489755990299
p1487,p7934,0.6693550258187418
p1487,p7933,0.6051625090395494
p1487,p5873,0.8087742344061122
p1489,a1490,0.7349698771982973
p1489,a1481,0.692195192722831
p1489,a961,0.6426281882461224
p1489,v10174,0.06197786992836364
p1489,t10285,0.1988950848968956
p1489,t11072,0.28546244978726576
p1489,t11103,0.32070779517103165
p1489,t10293,0.15125843222217336
p1489,t10579,0.2802754011352376
p1489,t11444,0.6135214691241654
p1489,t11282,0.6415923068532589
p1489,t11445,0.5822760515251246
p1489,t11446,0.5885607106624661
p1489,t11447,0.6354137003492769
p1489,t11448,0.6881055813059215
p1489,p8931,0.42642361802794276
p1489,p8531,0.6572794291135123
p1489,p9001,0.42490485060739036
p1491,a1492,0.7347304372367417
p1491,a1493,0.7101505864251805
p1491,a191,0.4265159080251464
p1491,a1494,0.5300921148389801
p1491,a1495,0.6665527946944735
p1491,a1496,0.42941270498417833
p1491,a1497,0.5866864853801892
p1491,a1498,0.7699574652076083
p1491,v10174,0.1262742737902664
p1491,t10225,0.03499403249472542
p1491,t10656,0.30863022327514433
p1491,t11091,0.29763468007218286
p1491,t10301,0.35107630322613953
p1491,t10423,0.4061974143313457
p1491,t11449,0.7243377300178632
p1491,p14900,0.7105547245441753
p1491,p1881,0.5931146354797668
p1491,p1893,0.37029017523216845
p1491,p14719,0.4634415855797235
p1499,a78,0.4921217762294294
p1499,a79,0.646507777260201
p1499,a475,0.6354538924788153
p1499,a1500,0.6570749014837347
p1499,v10174,0.17869925047063273
p1499,t10216,0.13356208292426652
p1499,t11450,0.551547921998595
p1499,t10527,0.1955526335708419
p1499,t10372,0.2037220235755002
p1499,t11451,0.5052937547845517
p1499,t11452,0.6022271764326517
p1499,p14741,0.5820747463582989
p1499,p14703,0.49487068488313435
p1499,p14739,0.4585419568212727
p1499,p14880,0.5547601778837622
p1501,a1502,0.7977328073734705
p1501,a1503,0.6755878673746913
p1501,a1504,0.7500149635822945
p1501,v10174,0.06779032812114028
p1501,t11453,0.4265091445273508
p1501,t10462,0.44923547476054326
p1501,t11454,0.4585421421670075
p1501,t11294,0.41863679316910735
p1501,t11455,0.6858332051384312
p1501,t11456,0.5503482163960773
p1501,p14901,0.6551238623594889
p1501,p8953,0.6739645172333956
p1501,p2568,0.5918529149054454
p1505,a1506,0.6353084824083655
p1505,a961,0.4751469462115803
p1505,a1507,0.541656139792369
p1505,a1508,0.7108129440733658
p1505,v10174,0.06100365260438462
p1505,t10365,0.23767655669041737
p1505,t10234,0.30762151884221045
p1505,t10503,0.11277210163144173
p1505,t11110,0.22152044633328816
p1505,t11457,0.35977573955539355
p1505,t11293,0.5316398990266324
p1505,t11458,0.5147565888936438
p1505,t11459,0.4109790373477583
p1505,t11460,0.6808057114127534
p1505,t11461,0.6349620242173899
p1505,t11462,0.46141158213915723
p1505,p14902,0.8325197221107291
p1505,p14903,0.7181682870122243
p1505,p14904,0.5620045864062402
p1505,p14905,0.80328586361053
p1509,a1485,0.5691962831355988
p1509,a1486,0.6923833450394189
p1509,a1510,0.6386539314674907
p1509,v10174,0.02732498404466619
p1509,t10365,0.279100789208329
p1509,t10445,0.3286798505693911
p1509,t10293,0.0575307963834644
p1509,t10739,0.30625830930664527
p1509,t11106,0.4042562907377279
p1509,t11463,0.49470475217312443
p1509,t10463,0.44287341480616943
p1509,t11464,0.6325605744824824
p1509,p6031,0.6048526411337751
p1509,p14718,0.507471365986152
p1509,p14906,0.6583519875317129
p1509,p14907,0.6875829298243872
p1509,p14719,0.4454170111507945
p1509,p14749,0.4477716997475806
p1511,a1512,0.846401992340165
p1511,a1513,0.8180372960074608
p1511,a1514,0.8368671296686887
p1511,a1515,0.883209138926425
p1511,a1516,0.8820645119311471
p1511,v10174,0.1720382157546975
p1511,t11390,0.5873471953378936
p1511,t10802,0.40076016760406086
p1511,t10229,0.6409488997221714
p1511,t10237,0.5675832658104317
p1511,t11465,0.8088925069330251
p1511,t10928,0.665099385163561
p1517,a1518,0.5266257320104417
p1517,a1519,0.6388477613755721
p1517,a1520,0.634243975552172
p1517,a1521,0.7477973907186267
p1517,a1522,0.6487430910320621
p1517,v10174,0.1289016471702682
p1517,t10706,0.39737824073092876
p1517,t10219,0.5035795764230782
p1517,t10734,0.1733904517301379
p1517,t11103,0.27710991900280374
p1517,t10348,0.42238412420702875
p1517,t10757,0.431121160465689
p1517,t11466,0.728901862027992
p1523,a1524,0.5662039363117405
p1523,a1525,0.7417800579344066
p1523,v10174,0.16712661629592238
p1523,t10673,0.565099777397901
p1523,t10734,0.2642889560248548
p1523,t11132,0.622960700101713
p1523,t10954,0.7011012848450977
p1523,t11467,0.8548524574663808
p1523,t11468,0.8356081477545737
p1526,a1527,0.7734160228423221
p1526,a1358,0.5216123400412446
p1526,a1528,0.5027488244531334
p1526,a1529,0.5314848126511208
p1526,v10174,0.11306307433452265
p1526,t10508,0.03748531883151694
p1526,t10417,0.4974718687355528
p1526,t10300,0.2999747019770997
p1526,t10734,0.22228140531733578
p1526,t11469,0.5658799093724008
p1526,t11072,0.16494911149011307
p1526,t10504,0.38312182738033995
p1526,t11470,0.48428892273961244
p1526,t11471,0.5705061841644811
p1526,t11472,0.6417526197851461
p1526,t11473,0.6009356157676452
p1526,t11474,0.5429368529587961
p1526,p8902,0.8025250099794682
p1530,a1531,0.6444249090289498
p1530,a1006,0.5255240872428051
p1530,a1532,0.7459377046180636
p1530,a1533,0.6890489945093624
p1530,v10174,0.10875205889081797
p1530,t10365,0.29145467193957264
p1530,t10445,0.3093978291422665
p1530,t10469,0.32667910307301123
p1530,t10714,0.3246778077390504
p1530,t11127,0.4689111700276137
p1530,t10606,0.3860235262697554
p1530,t11475,0.6545241418596992
p1530,p8278,0.4041484556509185
p1530,p1893,0.5474609858681537
p1530,p14689,0.37158747254438806
p1530,p7518,0.5814891548190484
p1530,p8013,0.7095207717975404
p1530,p7528,0.6181021315612378
p1530,p7604,0.5662937968573526
p1530,p7610,0.6710761577526366
p1530,p7754,0.6117840710288782
p1530,p7895,0.3606112778491086
p1530,p8216,0.63682172730631
p1534,a901,0.5122052480437809
p1534,a1312,0.6895921185322588
p1534,a1535,0.5563900862733901
p1534,a1536,0.5134736308436081
p1534,v10174,0.1635147486043513
p1534,t10325,0.17598350725291936
p1534,t11092,0.4381040366307
p1534,t10503,0.16668379306680353
p1534,t11171,0.31309959996481074
p1534,t11095,0.627928765267085
p1534,t11476,0.5781525995033847
p1534,t11477,0.6336787008453778
p1534,p5834,0.5646865527943036
p1534,p8570,0.563974635493122
p1534,p1499,0.553678068763584
p1534,p9861,0.5331245515278781
p1537,a1284,0.5398728493422928
p1537,a1538,0.638099482596449
p1537,a1539,0.5189723362702784
p1537,a1540,0.6294069345047494
p1537,v10174,0.06796298458706945
p1537,t10225,0.05294107840374574
p1537,t10216,0.13290805908766765
p1537,t11110,0.10500541220179771
p1537,t11091,0.297306155675205
p1537,t10846,0.31404251786580106
p1537,t11408,0.31929105491953574
p1537,t11478,0.601475507015869
p1537,p14908,0.7977557688028042
p1537,p14909,0.7551773005662039
p1541,a1542,0.6981434238350394
p1541,a1543,0.7215317869827
p1541,v10174,0.0939924156820828
p1541,t10480,0.371728627854006
p1541,t10739,0.33915897427152286
p1541,t11479,0.7128337676920197
p1541,t10955,0.671400243959322
p1541,p14748,0.7873573836017781
p1544,a1545,0.8943749180018352
p1544,a1546,0.8620703698791935
p1544,a1547,0.9003322980414723
p1544,a1548,0.8622059767884868
p1544,a1549,0.8764971957462777
p1544,v10174,0.24942483035534302
p1544,t11121,0.5956487075982412
p1544,t10366,0.6302377204748473
p1544,t11480,0.8076407447165508
p1544,t11481,0.8170147385788487
p1544,t11482,0.8213228900972679
p1550,a1551,0.7786552781807721
p1550,a1552,0.7303343757060543
p1550,a1553,0.6679314823586334
p1550,v10174,0.20433813631578046
p1550,t10324,0.3367186858171043
p1550,t11096,0.3561783207375745
p1550,t11390,0.5157708519976186
p1550,t10736,0.5800016197711181
p1550,t11483,0.34257524858349203
p1550,t11484,0.7868496079825912
p1550,p3253,0.7263560478824583
p1550,p977,0.7483225378550971
p1554,a1551,0.749018796456166
p1554,a1552,0.7897175662595016
p1554,a1555,0.6939302005287151
p1554,v10174,0.10497383603145824
p1554,t10285,0.2926011189398083
p1554,t10538,0.47374675076789197
p1554,t11485,0.5439079644655624
p1554,t10346,0.616495742182451
p1554,t11486,0.7341437440728869
p1554,p9373,0.5449738752971572
p1554,p3079,0.5980075246879505
p1556,a1557,0.6834790837038807
p1556,a1558,0.675437920604129
p1556,v10174,0.08458717856788263
p1556,t10434,0.3484381041676222
p1556,t10262,0.2651666109686668
p1556,t10503,0.11400225469059573
p1556,t10471,0.27431025872646353
p1556,t10873,0.3745104241132216
p1556,t10628,0.36298931596595313
p1556,t10560,0.5040254541572277
p1556,t11487,0.2900399423426507
p1556,p14910,0.6797635026752833
p1556,p14911,0.37423853521517353
p1556,p8476,0.505650374657489
p1556,p14912,0.5620545942709746
p1556,p4150,0.778460266965616
p1556,p4115,0.8095577105782849
p1559,a1560,0.4523259844498217
p1559,a1561,0.39262727868074804
p1559,a1562,0.522996155212491
p1559,v10174,0.10167239447873094
p1559,t10656,0.32052588973370916
p1559,t10216,-0.0037180758560617904
p1559,t11488,0.37800665545886053
p1559,t10262,0.26293043194351917
p1559,t10503,0.13132575933284066
p1559,t10293,0.10120054142833171
p1559,t10379,0.32200395302231316
p1559,t10857,0.3295461090670698
p1559,t11015,0.3903194425423097
p1559,p14913,0.5383211987446095
p1559,p14914,0.5186262873239624
p1559,p14754,0.5551012375531185
p1559,p14912,0.6004528041383005
p1559,p14911,0.4692269517341541
p1563,a155,0.6763494909880438
p1563,a1564,0.6801444234800267
p1563,v10174,0.07803581609684343
p1563,t10513,0.4034394860282758
p1563,t10814,0.39621240906543176
p1563,t10964,0.4792183010537368
p1563,t10734,0.13795218989210845
p1563,t10503,0.11175374436800843
p1563,t10309,0.2811322122624648
p1563,t11268,0.6661853224501861
p1563,t10716,0.5983147666023638
p1563,p14839,0.5924977673900946
p1563,p14915,0.7242147916536213
p1563,p14835,0.4219800699143953
p1563,p14916,0.6777482303749521
p1565,a155,0.684017988863305
p1565,a1566,0.38974504839262536
p1565,a1564,0.7287913534067278
p1565,a1567,0.4070901207740069
p1565,v10174,0.10207204650836388
p1565,t10273,0.1388467005354296
p1565,t10469,0.36667325239160115
p1565,t11087,0.5394680338411614
p1565,t11489,0.6519625674400008
p1565,t10716,0.6202823434092118
p1565,t11490,0.6985464678979919
p1565,p14915,0.6677411734916194
p1565,p8719,0.5046389861814565
p1565,p1563,0.7336722541290166
p1568,a1336,0.515596525641875
p1568,a1337,0.5385242864396568
p1568,v10174,0.16609501160318804
p1568,t10329,0.32436485887541694
p1568,t11382,0.4422082768130512
p1568,t10269,0.49705891502986543
p1568,t11491,0.6531745219698118
p1569,a1570,0.7055865081265151
p1569,a1571,0.7725118803715436
p1569,a1572,0.7713920627366996
p1569,v10174,0.14945093988201705
p1569,t11194,0.42569883584238977
p1569,t10329,0.33299754008444576
p1569,t10743,0.5248594458415548
p1569,t10722,0.4204556021453019
p1569,t11492,0.7067822042821519
p1569,t11493,0.7167319703006243
p1569,p7673,0.8028792504867905
p1573,a1574,0.7527439427097817
p1573,a1575,0.6967787314792219
p1573,v10174,0.14561582655748778
p1573,t10577,0.32822225174504005
p1573,t10734,0.14506007326126152
p1573,t10589,0.4097791297609277
p1573,t10322,0.4960043327684263
p1573,t11494,0.45622528857524336
p1573,t11495,0.7552497689294927
p1576,a1046,0.4739655302796582
p1576,a1577,0.6367285739412054
p1576,v10174,0.018490309726252034
p1576,t10266,0.35094496078011234
p1576,t10273,0.23780064525561753
p1576,t10503,0.14745366007749175
p1576,t11160,0.567044733140984
p1576,t11496,0.5066893144547493
p1576,t11497,0.6469310316813185
p1576,p14767,0.39169279255966155
p1576,p14755,0.5627401930454623
p1576,p14750,0.46210731846317554
p1576,p6364,0.634798942385785
p1578,a1579,0.7425209082140027
p1578,a1580,0.6988366209141087
p1578,a1581,0.7094301129446843
p1578,a1582,0.6621741136626047
p1578,v10174,0.17709612574083095
p1578,t10508,0.1824386800267231
p1578,t10216,0.24829489342864294
p1578,t11498,0.6283200749171637
p1578,t10566,0.5429441991657042
p1578,t11031,0.5366785936514673
p1578,t11032,0.5590335655520017
p1578,t11499,0.7482188841621163
p1583,a1584,0.6870596177905498
p1583,a1585,0.8184438073982798
p1583,a1586,0.8296573403220612
p1583,v10174,0.19517744673696524
p1583,t10435,0.5257535827924744
p1583,t10503,0.23829125660643083
p1583,t11076,0.49673708215192625
p1583,t10667,0.5179597845486243
p1583,p14832,0.6974375809810153
p1583,p14917,0.8865234672981781
p1583,p14918,0.8593853468358311
p1587,a1336,0.6047670650949928
p1587,a1337,0.6675849183681095
p1587,v10174,0.1052180838056801
p1587,t11142,0.589219592187977
p1587,t10469,0.3733447559731908
p1587,t11045,0.4476611435653089
p1587,t10846,0.35381156600107366
p1587,t10844,0.5079504830240588
p1587,t11500,0.6467276758655006
p1587,p14791,0.598708253929156
p1587,p8019,0.7369361362936522
p1587,p8000,0.6775533669191983
p1588,a1589,0.6711262763260999
p1588,a1590,0.7123494071114893
p1588,a1591,0.7619144635512815
p1588,v10174,0.060736127477598774
p1588,t10535,0.32822638703011275
p1588,t10365,0.2801323170057383
p1588,t10300,0.37141403582643606
p1588,t10293,0.09357966568467904
p1588,t11091,0.35053392464607425
p1588,t10492,0.41218378408688033
p1588,t11501,0.520007560641476
p1588,t11015,0.41013454351377593
p1588,t11294,0.4934834723359897
p1588,p14757,0.819221156856798
p1592,a1074,0.5277269725692902
p1592,a1593,0.7491903253743096
p1592,a1594,0.7270048879589367
p1592,v10174,0.15325177543800667
p1592,t10734,0.208299843865577
p1592,t10721,0.3485482659262852
p1592,t10436,0.43339525207214635
p1592,t11103,0.34658342118747226
p1592,t11502,0.6389792138446404
p1592,p14787,0.7740873689179312
p1592,p14919,0.6190704801565171
p1595,a1163,0.5209344412881033
p1595,a1596,0.6039495251039159
p1595,v10174,0.09617454781372621
p1595,t10752,0.37554841100070135
p1595,t10756,0.3462241247530183
p1595,t10348,0.403873474367825
p1595,t11425,0.3994165336974143
p1595,t11503,0.4796543240790562
p1595,t10685,0.3874742731417952
p1595,t10757,0.48529302058756313
p1595,t11504,0.709660005515553
p1595,p14818,0.5792005637214369
p1595,p8803,0.5028803380420147
p1595,p1222,0.6300017778301704
p1597,a1370,0.6254590146501684
p1597,a974,0.5734643738700922
p1597,a1598,0.6776053261143244
p1597,a1089,0.45061383504354696
p1597,v10174,0.0478775357484988
p1597,t10535,0.3350509705342442
p1597,t10204,0.291140039023565
p1597,t10285,0.2573647485935905
p1597,t11246,0.4094640044906755
p1597,t10300,0.35249410332084696
p1597,t10379,0.26864353165969834
p1597,t10345,0.48003949969864373
p1597,t11505,0.5681640244653381
p1597,t11506,0.6956357952152384
p1597,t11507,0.675396152518733
p1597,p3144,0.7303963044984401
p1597,p14859,0.45526126569606623
p1597,p14920,0.6842908264962694
p1597,p14921,0.6358054100566879
p1597,p14922,0.6223571982504548
p1597,p14813,0.5362181201126901
p1597,p14923,0.5029701514340112
p1597,p14924,0.64504712433774
p1599,a469,0.5068305533491425
p1599,a1337,0.5226917184880332
p1599,v10174,0.03868913323877987
p1599,t10508,0.07647020862123072
p1599,t10329,0.3710022120903371
p1599,t10419,0.36884931434827095
p1599,t11066,0.40962502398436607
p1599,t11045,0.4589377997530289
p1599,t11153,0.32972648861620735
p1599,t10420,0.44247962310264144
p1599,t11508,0.5423036942898725
p1599,t11509,0.566799738670727
p1600,a1601,0.7529427649278985
p1600,a1602,0.7756887485727442
p1600,a1603,0.751533960990458
p1600,v10174,0.18855947980862342
p1600,t10508,0.18803999404138322
p1600,t10418,0.3945015630178422
p1600,t10285,0.3464936291523646
p1600,t10503,0.2500454605354028
p1600,t11462,0.616294002586478
p1600,t11510,0.7882753635870173
p1600,t11511,0.8032398294111788
p1604,a1184,0.48790760007686984
p1604,a1605,0.6516262860954406
p1604,a1451,0.6555663088785523
p1604,a1452,0.6820246976346147
p1604,a1606,0.659258633442228
p1604,v10174,0.10752322554571778
p1604,t10527,0.3251509510136959
p1604,t11091,0.32905910841129793
p1604,t11146,0.6024237710946488
p1604,t11512,0.4926792693002648
p1604,t10423,0.4669335544324141
p1604,p7469,0.5768806004514085
p1604,p14689,0.44799353600990677
p1604,p8276,0.45037327789129716
p1604,p7994,0.8641906664198629
p1607,a1608,0.7234067831548806
p1607,a1609,0.7348655567271627
p1607,a1610,0.5998575454739612
p1607,v10174,0.17566411257771258
p1607,t10508,0.19077104821973984
p1607,t10216,0.16813508208119907
p1607,t10418,0.33302179536443294
p1607,t10262,0.28330736015181157
p1607,t10979,0.43419414212977675
p1607,t10714,0.3192634310090634
p1607,t10762,0.4936360635788072
p1607,t10606,0.4006834269472614
p1607,t10726,0.5099110255488574
p1607,t11513,0.6787936610406433
p1607,t11514,0.6098778405894086
p1611,a1612,0.7283384561387086
p1611,a1613,0.6590859923860328
p1611,v10174,0.2606887755455651
p1611,t10216,0.2031391483873451
p1611,t10254,0.4254819548311416
p1611,t11515,0.7529175521534591
p1611,t10744,0.3763682983361147
p1611,t11516,0.6881570913493084
p1611,p1651,0.7796310857350035
p1611,p897,0.6943953670207174
p1611,p14925,0.8561293873746892
p1614,a935,0.6946015320162656
p1614,a938,0.6173986698421703
p1614,a939,0.6983971438304224
p1614,a1615,0.7026690744421317
p1614,v10174,0.16669311530909495
p1614,t11086,0.40016306276820035
p1614,t11072,0.2348161523321591
p1614,t11079,0.5027726956261274
p1614,t11109,0.324026307521865
p1614,t11135,0.601367466971446
p1614,t11517,0.7191763030403427
p1614,t11254,0.4855870326028962
p1614,t11518,0.514724961136225
p1614,p14926,0.8588452932812557
p1614,p9001,0.4461946489881791
p1614,p9871,0.566003234137521
p1616,a988,0.651763955673939
p1616,a1617,0.6657120444392876
p1616,a979,0.6421087351591481
p1616,a1618,0.8507766150995527
p1616,a1619,0.8298886199487014
p1616,v10174,0.25739897723488914
p1616,t10817,0.46040636504764415
p1616,t10365,0.38037464076835753
p1616,t11519,0.7266427884776617
p1616,t11520,0.820271635678426
p1620,a1621,0.34759117625931096
p1620,a1622,0.44729093867895464
p1620,a1623,0.378425111931343
p1620,v10174,0.03432105020947756
p1620,t10535,0.22566118432603918
p1620,t11328,0.36150398198156025
p1620,t10273,0.25729370831873616
p1620,t10471,0.3073347655552606
p1620,t10579,0.32611889323522014
p1620,t10310,0.3693289482870728
p1620,p14873,0.5877521367434587
p1620,p14760,0.3677383839509969
p1620,p14927,0.4715909945143385
p1620,p3342,0.6291855312552491
p1620,p3343,0.5474506940042368
p1624,a1625,0.4604501369799017
p1624,a1626,0.6810585139693641
p1624,a1627,0.4766914098603173
p1624,v10174,0.0043415898466763105
p1624,t10699,0.3429289952642275
p1624,t10417,0.4632122257662536
p1624,t10285,0.25952393750651026
p1624,t10734,0.14062293121791894
p1624,t11469,0.4437712739542318
p1624,t11072,0.2743059350048348
p1624,t10504,0.34649907019095344
p1624,p8620,0.7276292312412306
p1628,a1629,0.6855608906002663
p1628,a1630,0.7472190373056768
p1628,a1631,0.6113736780015783
p1628,a1632,0.6860765125053283
p1628,a1633,0.7239870256286879
p1628,a1634,0.5917115685312222
p1628,v10174,0.09360724457658828
p1628,t11142,0.4218954839826356
p1628,t11159,0.5507483922564976
p1628,t11160,0.5936318646171751
p1628,t11521,0.5449823876550444
p1628,t11522,0.6123029270064395
p1628,t11523,0.7099016333982971
p1628,t11524,0.4497214986075916
p1628,t11525,0.6789754215120496
p1628,p4109,0.8644026555881452
p1635,a1622,0.43857134224740185
p1635,a1636,0.4599077958417262
p1635,a1623,0.3948549318925499
p1635,a1637,0.7111280396051755
p1635,a1638,0.5791361861650943
p1635,a1639,0.6346233876326349
p1635,v10174,-0.008765646803954044
p1635,t11328,0.3827373568509486
p1635,t10445,0.297696818409972
p1635,t11488,0.3015381540975997
p1635,t10273,0.2548317757669346
p1635,t10536,0.3652037244311222
p1635,p14928,0.44492700359194354
p1635,p2974,0.8181767388442276
p1635,p8688,0.48492939076251357
p1635,p3343,0.7073990665381739
p1635,p14929,0.6043346486222297
p1635,p14930,0.6528434158371963
p1640,a1641,0.6522722639705408
p1640,a1642,0.7090754297245249
p1640,a1643,0.751277334561699
p1640,v10174,0.1519938471903841
p1640,t10418,0.3045511645485141
p1640,t11110,0.23765822329898484
p1640,t10293,0.11791668340518065
p1640,t10536,0.31439293626397513
p1640,t11526,0.5498481041697468
p1640,p1775,0.6555655135682448
p1640,p6209,0.5359914471229458
p1644,a1645,0.7208636721511895
p1644,a1570,0.7050064961167128
p1644,v10174,0.19737968576435125
p1644,t10508,0.24810654492368242
p1644,t10597,0.5724291914463379
p1644,t10744,0.2908073083507
p1644,t11153,0.3815554265552025
p1644,t11527,0.6951900861439809
p1644,p14931,0.81544058872801
p1644,p14932,0.8300244666697948
p1644,p14933,0.808768137049018
p1646,a1256,0.6770015040594628
p1646,a1647,0.6930267739535018
p1646,a1648,0.5303994880266812
p1646,v10174,0.1384792376554838
p1646,t10508,0.21524020980437195
p1646,t10744,0.18628654117024526
p1646,t10348,0.41811302671589157
p1646,t10620,0.3692194938540196
p1646,t11528,0.5484804380441621
p1646,t11529,0.5009687360208045
p1646,p10075,0.7711146948564214
p1646,p14776,0.640497076760109
p1649,a404,0.5869687340073394
p1649,a1650,0.7146698613724012
p1649,v10174,0.07299496663554955
p1649,t11246,0.43314747637166373
p1649,t10273,0.16912757397458694
p1649,t11169,0.3645905413779038
p1649,t10326,0.44071594124217284
p1649,t10335,0.5433035075915942
p1651,a1652,0.5604039034640512
p1651,a1653,0.7829430999282585
p1651,v10174,0.1754119704184899
p1651,t10418,0.4235127733578837
p1651,t11072,0.21757284507145208
p1651,t10744,0.37846736858725394
p1651,t11126,0.439339587882305
p1651,t11530,0.5906637071695305
p1651,t11531,0.7635410922070932
p1651,t11532,0.6721769513278355
p1651,t11533,0.7367204943375516
p1654,a1184,0.35310026143219714
p1654,a946,0.4538771998341734
p1654,a1655,0.5169161202237291
p1654,v10174,0.10219091172278376
p1654,t10577,0.3147509511181306
p1654,t11382,0.4058486761396703
p1654,t10209,0.3865764238863437
p1654,t10734,0.08257811425606086
p1654,t11127,0.3621688133238018
p1654,t11366,0.417138609153301
p1654,p14689,0.508291571536754
p1656,a1657,0.6909684209145306
p1656,a1658,0.7598477937752623
p1656,v10174,0.10814654926479209
p1656,t10503,0.15615345588027504
p1656,t11534,0.5476584830983854
p1656,t11535,0.8282568933138981
p1656,t11536,0.6675723320227832
p1656,p14708,0.6993512117153325
p1656,p8124,0.6787906046558543
p1659,a1402,0.5696929983440591
p1659,a1095,0.6032123715504467
p1659,a1660,0.5861411688709544
p1659,a1661,0.6509393025573679
p1659,v10174,0.07797658839468631
p1659,t10273,0.18493778745010658
p1659,t11169,0.3809707736550881
p1659,t10326,0.3800439738656026
p1659,t10738,0.5367115719497176
p1659,t11537,0.5863392481335596
p1659,p14767,0.5410697395238228
p1662,a1663,0.7110386468606721
p1662,a1664,0.6321881254034494
p1662,a1665,0.6364781338017097
