source,target,weight
p2219,a325,0.7131259137684527
p2219,a2220,0.9217397497874611
p2219,v10176,0.5577679421670342
p2219,t10225,0.41120120194294274
p2219,t10651,0.7425387223727491
p2219,t10624,0.6598895292136081
p2219,t11835,0.8970800548628491
p2221,a2222,0.8457498550978948
p2221,v10176,0.4838593028370586
p2221,t10837,0.5798220380830713
p2221,t10508,0.2679285576390209
p2221,t11328,0.4874312962627116
p2221,t11836,0.5489243009660474
p2221,t10366,0.6234185341976497
p2221,t10919,0.6367185407859656
p2221,t11837,0.7610845491630267
p2221,t11838,0.7718939146515285
p2221,t11687,0.633597801691812
p2223,a2222,0.8344379849013861
p2223,v10176,0.4860095417660092
p2223,t11839,0.6356761202924494
p2223,t11428,0.43711723472019687
p2223,t10485,0.5803795075581092
p2223,t10494,0.6002436941202869
p2223,t11840,0.6045573368664388
p2223,t11687,0.6966414161780308
p2223,t11841,0.8773984852930848
p2224,a2225,0.9049211944674241
p2224,a2226,0.782017870919978
p2224,v10176,0.5424269295993139
p2224,t11360,0.6026201527480591
p2224,t10300,0.5269455738518597
p2224,t10624,0.6337806593349183
p2224,t11842,0.9011272229147755
p2224,t11294,0.5746349069574158
p2227,a631,0.8319963936798758
p2227,a2228,0.869792967700025
p2227,v10176,0.5195695828521261
p2227,t11428,0.5679174289980304
p2227,t10812,0.6287232694624698
p2227,t11843,0.6192754289083048
p2227,t11844,0.8162921430313468
p2229,a2230,0.9208578178782975
p2229,a2231,0.8398097708756139
p2229,a2232,0.9220899215197585
p2229,v10176,0.5572263632996722
p2229,t10225,0.4087721657110601
p2229,t10565,0.5152059574496083
p2229,t11845,0.5878848720626332
p2229,t11846,0.8023818722134588
p2229,t10958,0.4982532987805025
p2229,t10315,0.657884520062356
p2229,t10404,0.5136241397246625
p2233,a2234,0.9035555977133448
p2233,a2235,0.9007626847939091
p2233,a2236,0.9190834135324105
p2233,a2237,0.915875553771985
p2233,v10176,0.5140209644921833
p2233,t10817,0.4855600998991162
p2233,t10225,0.4106991603565095
p2233,t11847,0.6486024468120655
p2233,t10508,0.3542120282157437
p2233,t10734,0.4219342541631309
p2233,t11152,0.5812372732551051
p2233,t10606,0.5093767692139002
p2233,t10420,0.5217437853584589
p2238,a2239,0.8242470735278777
p2238,a2240,0.9137066618759301
p2238,a2241,0.8979086700045982
p2238,a2242,0.9281685212474095
p2238,v10176,0.6038704623113789
p2238,t11785,0.6988893750925635
p2238,t10897,0.6291856251158925
p2238,t11848,0.9313646911905158
p2238,t11849,0.9325908040100966
p2238,p15021,0.0885293862215235
p2238,p15022,-0.09080842834663633
p2238,p15023,-0.08729696120248971
p2243,a2244,0.8342706228004854
p2243,a2245,0.7651502066095234
p2243,a404,0.7198721485635493
p2243,a2246,0.9167153070059454
p2243,v10176,0.5622006713213968
p2243,t10225,0.4321376941377417
p2243,t10216,0.3675270409698958
p2243,t11836,0.5979385353364355
p2243,t11453,0.5582703996643821
p2243,t11850,0.8933970720543072
p2243,t10958,0.5650725273874967
p2243,t11851,0.8954017075366294
p2243,t11852,0.9034035482422014
p2247,a2248,0.9275826972431621
p2247,a2249,0.9279732508548846
p2247,v10176,0.5674360426994245
p2247,t10508,0.384283937735344
p2247,t10516,0.5202165925189334
p2247,t11242,0.5880086517914739
p2247,t10293,0.43216949724934867
p2247,t11389,0.4977660575613276
p2250,a2251,0.8622244123715377
p2250,v10176,0.5205327980821707
p2250,t10480,0.4103929146755081
p2250,t10445,0.46658601917906467
p2250,t11853,0.5369369213884413
p2250,t10348,0.4826263417725651
p2250,t11854,0.570042971217905
p2250,t11855,0.8561571674309666
p2252,a855,0.6937661697633408
p2252,a2253,0.9180258932778614
p2252,v10176,0.5435077867722978
p2252,t10566,0.5176709780267961
p2252,t10462,0.590979409944987
p2252,t11031,0.5631282540878226
p2252,t10846,0.4135164704411074
p2252,t10779,0.5243543767902743
p2252,t10385,0.5029752245996855
p2252,t11653,0.6183397770037359
p2254,a2255,0.8053094146977732
p2254,a2256,0.8521647046750452
p2254,a2257,0.8734094519820679
p2254,v10176,0.5375394564552906
p2254,t10656,0.5131704899923503
p2254,t10722,0.5323643264664385
p2254,t10540,0.567208534115824
p2254,t11389,0.4981857044364594
p2254,t10780,0.5453988089103251
p2254,t10963,0.793598067631784
p2258,a2259,0.8705110825047179
p2258,a455,0.7989872790565876
p2258,a325,0.7059338910430696
p2258,v10176,0.5577404286375067
p2258,t10225,0.41839815949300896
p2258,t10383,0.5153069635892172
p2258,t10231,0.5037137616030591
p2258,t11415,0.6543050376539211
p2258,t11856,0.6830727983024368
p2260,a1461,0.7166010580967902
p2260,a1462,0.6659469058206151
p2260,a469,0.6421180284757378
p2260,v10176,0.5104912935503135
p2260,t10480,0.37225815348685776
p2260,t10285,0.4072969180604096
p2260,t10633,0.5096569703505477
p2260,t10739,0.4165211251027288
p2260,t10495,0.5396246185712006
p2260,t11857,0.6735861253331066
p2261,a2262,0.901406370736096
p2261,v10176,0.5482048557796049
p2261,t10513,0.5652317053008601
p2261,t10480,0.41732098774107246
p2261,t11836,0.6013967819528
p2261,t11453,0.5490101866982392
p2261,t10629,0.560859908735212
p2261,t11054,0.5314699460520445
p2261,t11837,0.7664100149733369
p2263,a637,0.6926127855644733
p2263,a2264,0.9199594470664496
p2263,v10176,0.5795419622187287
p2263,t10225,0.5039677533778054
p2263,t10216,0.41954662364746703
p2263,t11858,0.6678085238085754
p2263,t11105,0.517618846379714
p2263,t11389,0.5049408092652203
p2263,t11857,0.7014808195474296
p2263,t11859,0.8742178043577228
p2265,a2266,0.9331432753185527
p2265,a2267,0.8167451200434267
p2265,a2268,0.9020588594833809
p2265,v10176,0.636208884114094
p2265,t10674,0.6459360527975979
p2265,t11860,0.9139012746520541
p2265,t11861,0.9103602313900333
p2269,a2270,0.8585736244670901
p2269,a2271,0.8546633783317349
p2269,a2272,0.8372508034233798
p2269,a2273,0.7348856219685437
p2269,a2274,0.9061777761143868
p2269,v10176,0.5482264341939067
p2269,t10480,0.39341271170909586
p2269,t10209,0.5098504532009618
p2269,t11169,0.49292314052474545
p2269,t10326,0.4826128154601987
p2269,t11384,0.625000358093465
p2269,t10883,0.5674379507664523
p2269,t10644,0.598224119400671
p2275,a2276,0.8241069228715181
p2275,a2277,0.7399851571422525
p2275,a2278,0.8982992262376495
p2275,v10176,0.46924441394461264
p2275,t10225,0.3594505048550111
p2275,t10673,0.5580697497873734
p2275,t11044,0.43599706107341746
p2275,t10527,0.4106626060623088
p2275,t10528,0.4938875711931283
p2275,t11457,0.43650670653276413
p2275,t10896,0.5621794074398736
p2275,t11862,0.7618462339750304
p2279,a2280,0.8964370283611687
p2279,a2281,0.8448272700591655
p2279,a2282,0.8875423495248721
p2279,a2283,0.8880807732373825
p2279,v10176,0.5505543710055478
p2279,t10665,0.5100983239847803
p2279,t10480,0.42233740084798177
p2279,t10285,0.42234003102656265
p2279,t11863,0.7195767652424022
p2279,t11864,0.8780882202550497
p2284,a2285,0.9441530128024636
p2284,v10176,0.5351686810317359
p2284,t10225,0.3704537110345926
p2284,t10343,0.4913322098196858
p2284,t10252,0.5353810300755608
p2284,t10385,0.5201697481267691
p2284,t11865,0.5699746027547893
p2284,t10404,0.548282333020315
p2284,t10833,0.7022335299915825
p2284,t11866,0.7720421846513958
p2286,a2287,0.8330428722758706
p2286,a2288,0.9086801110803514
p2286,a2239,0.8166681126861557
p2286,a2289,0.7193398876832665
p2286,v10176,0.5633802098792359
p2286,t10216,0.35912045771705603
p2286,t11247,0.6350163234555665
p2286,t11843,0.5746284815912978
p2286,t11867,0.7942578640393089
p2286,t11868,0.8927950828287075
p2286,t11442,0.6155157669399042
p2286,t11869,0.8795011195606581
p2286,t11870,0.8949421917140863
p2290,a1751,0.8811610695810786
p2290,a1752,0.8814788844547612
p2290,v10176,0.5115969517202366
p2290,t10480,0.4161930999186764
p2290,t11013,0.510592612358092
p2290,t10277,0.5391937580926138
p2290,t10739,0.4515408972706352
p2290,t10930,0.4716057724511043
p2290,t11871,0.5683937559671666
p2290,t11570,0.7403313549920333
p2290,t11872,0.8680046727141141
p2291,a131,0.7368437220887436
p2291,a2292,0.7847805513253493
p2291,a2293,0.9155282676066356
p2291,v10176,0.5072464633991081
p2291,t10225,0.4555195375652539
p2291,t10508,0.3502169019249616
p2291,t10329,0.4294844399565718
p2291,t10308,0.5494695787845036
p2291,t10512,0.6463173938687573
p2294,a191,0.631606786530668
p2294,a2295,0.7720229622948153
p2294,a2296,0.6860696926856682
p2294,v10176,0.517632110600681
p2294,t10513,0.5124225248878458
p2294,t10565,0.5067932501205608
p2294,t10706,0.4799238460651823
p2294,t11006,0.5444799201210287
p2294,t11737,0.5200013883293135
p2294,t10627,0.5319630671237062
p2294,t11054,0.6037722379230787
p2297,a2298,0.8699187569975418
p2297,a2299,0.9286820077484613
p2297,v10176,0.5746672237561286
p2297,t10225,0.42881551973272664
p2297,t10304,0.563081301618005
p2297,t10237,0.5955627549388819
p2297,t10461,0.6520625625866822
p2300,a2301,0.763742249122736
p2300,a2302,0.821854314314039
p2300,v10176,0.5877801824231107
p2300,t10706,0.5420625544959745
p2300,t11360,0.6270509464913728
p2300,t10267,0.6574232167226558
p2303,a2301,0.7541942186268198
p2303,a2302,0.8310302836195792
p2303,v10176,0.49616812523698195
p2303,t10267,0.6508968419062957
p2303,t10930,0.5025052811591995
p2303,t10310,0.5347090215926643
p2303,t10485,0.5140143530061345
p2303,t11873,0.6828957868789203
p2304,a2301,0.7152008915880997
p2304,a2302,0.754937233084912
p2304,a2226,0.8416974834926815
p2304,v10176,0.5546598330776662
p2304,t10225,0.4440169104008465
p2304,t10434,0.5592508425883539
p2304,t10627,0.514833279211858
p2304,t11874,0.7567626272681116
p2305,a2245,0.7319455793076646
p2305,a404,0.5957831267477673
p2305,a2306,0.8857865356758418
p2305,v10176,0.4603447116229053
p2305,t10706,0.4491249316456805
p2305,t11066,0.5178323090450742
p2305,t10779,0.4777288682253149
p2305,t11408,0.4960614908096751
p2305,t11015,0.4895809909998319
p2305,t11875,0.7586909001748112
p2305,t11431,0.6079589192869066
p2307,a2255,0.7707091333058483
p2307,a2308,0.9025839138063498
p2307,a2309,0.8112343303306969
p2307,a2310,0.9235579148788169
p2307,a2311,0.8905478420874946
p2307,v10176,0.5029405184432265
p2307,t10460,0.4450028115090647
p2307,t10252,0.4686414863849113
p2307,t10503,0.31156673391916756
p2307,t11146,0.6280215661797283
p2307,t11164,0.7383586734773574
p2307,t10385,0.45690999428845286
p2307,t10801,0.6412380419306082
p2307,t11876,0.5901594154126336
p2312,a404,0.6494629927393163
p2312,a2313,0.9300870031652549
p2312,v10176,0.4930246512339935
p2312,t10324,0.45227930670319316
p2312,t10216,0.3075499219737457
p2312,t10297,0.4833619746777608
p2312,t10298,0.45946477238830097
p2312,t10429,0.4034474219918494
p2312,t11430,0.6333857279742063
p2312,t10912,0.6824292063176578
p2312,t10983,0.778493840526397
p2312,t11877,0.8819623680340055
p2314,a637,0.6674739729079767
p2314,a2315,0.8958783558509958
p2314,a2316,0.9232126999933925
p2314,v10176,0.5227877446785271
p2314,t10324,0.49446331149512157
p2314,t10329,0.4972449265241685
p2314,t11780,0.6797830624784634
p2314,t10484,0.5942354412677497
p2314,t11878,0.7225864653101853
p2317,a507,0.7817766316895035
p2317,a508,0.7762229220002199
p2317,a509,0.8366810583901586
p2317,a510,0.8632376853669698
p2317,v10176,0.5005468227880555
p2317,t10225,0.37252706750167164
p2317,t10260,0.46123888238217575
p2317,t10216,0.3199514213879543
p2317,t10231,0.5430900239478191
p2317,t10600,0.5476864271137306
p2317,t10931,0.6388120530912026
p2317,t10781,0.7833950805015024
p2317,t11879,0.6893880998607693
p2318,a637,0.7152328216474987
p2318,a2319,0.8071569985946053
p2318,a2320,0.8886470838467938
p2318,v10176,0.4514580084839413
p2318,t10343,0.4295794052424716
p2318,t11836,0.5880125757334119
p2318,t11382,0.5086630768843576
p2318,t10373,0.5388978040568132
p2318,t10912,0.6710838193278392
p2318,t11279,0.5940221694666699
p2321,a2322,0.728659190896784
p2321,a2323,0.9188847076640356
p2321,a2324,0.8946550977554436
p2321,a2325,0.8967325599430679
p2321,a2326,0.8821930368807197
p2321,v10176,0.5046948014502068
p2321,t10508,0.3841478834392556
p2321,t10194,0.593583426278687
p2321,t10285,0.43245760223129276
p2321,t10872,0.6536884126934921
p2321,t10894,0.5708196802138256
p2327,a2289,0.75527974638004
p2327,a2328,0.8816999002430472
p2327,v10176,0.4950301234609398
p2327,t10365,0.46903406833725464
p2327,t11880,0.5423461442164624
p2327,t11105,0.45380646376711115
p2327,t10471,0.45843777203098146
p2327,t11881,0.674368704912955
p2327,t11882,0.7253815655741727
p2327,t11883,0.6516057368969614
p2329,a855,0.7070069419767878
p2329,a2330,0.7592654013447975
p2329,v10176,0.544131236610534
p2329,t10225,0.3987229819005214
p2329,t10216,0.39740392766141697
p2329,t10298,0.5474584754043209
p2329,t10293,0.43545647695237244
p2329,t10330,0.5618137328171542
p2329,t11884,0.7701775915125091
p2329,t11885,0.8744333607734704
p2329,t11886,0.8966911182892835
p2331,a2255,0.7868000198280756
p2331,a2332,0.893179576079844
p2331,v10176,0.5574532436233421
p2331,t10252,0.5668520097009629
p2331,t10796,0.674078027473091
p2331,t10279,0.5654907703067606
p2333,a856,0.7445903114179545
p2333,a1879,0.8281882063248023
p2333,a1880,0.7870708540682017
p2333,v10176,0.5616483411858053
p2333,t10365,0.5308039069171742
p2333,t11464,0.6835927323625828
p2333,t11887,0.9002914747661537
p2334,a2335,0.6841043323735233
p2334,a2336,0.7486531009914639
p2334,a2337,0.9108104843153272
p2334,v10176,0.5282342431669428
p2334,t10343,0.44237804218589444
p2334,t10503,0.33108302083419344
p2334,t11436,0.5402145025227785
p2334,t11888,0.8528867434550217
p2334,t11889,0.7604267211768209
p2334,t10892,0.7255513334227377
p2334,t10998,0.6225359311707711
p2334,p15024,-0.11402610395004936
p2338,a2216,0.7825653843268564
p2338,a2217,0.696535217810252
p2338,a2339,0.8838185096739949
p2338,v10176,0.5294835955003656
p2338,t10665,0.5053364770027474
p2338,t10225,0.41413403124548115
p2338,t10445,0.43703377379455094
p2338,t10427,0.5015297409068645
p2338,t10588,0.6151303265644257
p2338,t10234,0.49001941487478434
p2338,t10463,0.6116880706745721
p2340,a1785,0.7903001916462056
p2340,a2341,0.9251273835212482
p2340,a2342,0.858389607899724
p2340,v10176,0.6031219522585622
p2340,t10584,0.5297243330962758
p2340,t10714,0.478712351394246
p2340,t10629,0.5367214703898783
p2340,t11871,0.6270742098100197
p2343,a2296,0.6993203988925075
p2343,a2344,0.7838961612007631
p2343,v10176,0.5255221168166424
p2343,t10241,0.608489383266861
p2343,t11078,0.646026601120642
p2343,t10319,0.6426300700692218
p2343,t11890,0.8556928867692781
p2343,t10897,0.617486880213974
p2343,t11050,0.6083606763259622
p2343,p4890,0.752854854058125
p2345,a645,0.8421155290302988
p2345,a646,0.7837822307598789
p2345,v10176,0.6000160597250327
p2345,t10467,0.6274701481321938
p2345,t11105,0.561894867447884
p2345,t10385,0.5063576693630475
p2345,t11050,0.6521304008023794
p2346,a645,0.8495421151977758
p2346,a646,0.825662925564407
p2346,v10176,0.5415358659077326
p2346,t10706,0.6094077227489205
p2346,t10691,0.6229123424191948
p2346,t10886,0.7732921047550927
p2347,a2255,0.7903961526471054
p2347,a2332,0.8271966940768014
p2347,a2348,0.9067705010429833
p2347,v10176,0.5979650253738732
p2347,t10260,0.493418246712764
p2347,t10656,0.5682889483420459
p2347,t10262,0.43307820902952004
p2347,t11891,0.7895961382275088
p2349,a2350,0.7006174801236087
p2349,a2351,0.793280578419045
p2349,a2352,0.9258328768013241
p2349,v10176,0.5017591742349523
p2349,t10508,0.3521455746013697
p2349,t10503,0.33576427382634466
p2349,t10744,0.4132434248836061
p2349,t10722,0.5390575534716954
p2349,t11153,0.43882700380507966
p2349,t10858,0.5413368242779146
p2349,t11630,0.5727672410768928
p2353,a2350,0.7643071559709746
p2353,a2354,0.9326853445474865
p2353,v10176,0.5880271489217236
p2353,t10445,0.4844242771216113
p2353,t10588,0.6534617447059812
p2353,t10496,0.7124144847220487
p2353,t11892,0.5790515212481067
p2355,a632,0.7245360816052121
p2355,a2356,0.8768768725424522
p2355,v10176,0.51247993633957
p2355,t10226,0.479998453755086
p2355,t10262,0.37136590914075984
p2355,t11175,0.6768862752711182
p2355,t11312,0.46557420959881807
p2355,t11893,0.7615743737807401
p2355,p15025,0.07074388746949098
p2355,p3968,0.21813113660063085
p2355,p3607,0.15378002852463837
p2355,p7072,0.28367008106084074
p2357,a879,0.7800711056712496
p2357,a2358,0.6927206008840455
p2357,a2359,0.8946241897731296
p2357,v10176,0.469717547038319
p2357,t10225,0.34816775746603823
p2357,t10227,0.5528663358480764
p2357,t11051,0.4956842363010071
p2357,t11129,0.5992322082771808
p2357,t10252,0.4263181599604275
p2357,t10385,0.45016181126540966
p2357,t11679,0.5941915652873921
p2357,t10886,0.6637086900425445
p2360,a2361,0.6688833609856351
p2360,a2362,0.719884267438446
p2360,a2363,0.718235377954086
p2360,a2364,0.7949842526093471
p2360,v10177,0.5591435919657073
p2360,t10566,0.4261474584773806
p2360,t10734,0.3944834278511679
p2360,t11072,0.4155156759354672
p2360,t11894,0.8348285546347478
p2360,t10293,0.4080200012369756
p2360,t11171,0.5024466706287809
p2360,t10370,0.5191008963730387
p2365,a2366,0.725098906628255
p2365,a2367,0.7742420557372816
p2365,a2368,0.7688878378080015
p2365,a2369,0.7616077410969115
p2365,v10177,0.5426298638027524
p2365,t10216,0.34549796725812953
p2365,t11685,0.6504927850228869
p2365,t11124,0.5865666943608372
p2365,t11109,0.4466312257271049
p2365,t11529,0.6253639886502027
p2370,a2371,0.7398565675224719
p2370,a2372,0.7966901682804107
p2370,a2373,0.829035279700083
p2370,v10177,0.48223799139396645
p2370,t10951,0.6796231241885714
p2370,t11781,0.663734373702951
p2370,t11564,0.5907296873304979
p2370,t11895,0.5715624461994971
p2370,t11896,0.7707618941174547
p2374,a2375,0.7787499660281612
p2374,a2376,0.8600490070917441
p2374,v10177,0.45878775074272243
p2374,t10814,0.43636463483
p2374,t11121,0.5097902884474615
p2374,t10285,0.35910912442839227
p2374,t10503,0.28652256580632024
p2374,t11172,0.5502199385151098
p2374,t10848,0.5977773122752748
p2374,t11897,0.6445306268487832
p2374,t11898,0.8619656349940319
p2377,a2378,0.8341333965652878
p2377,a2379,0.9075856156728437
p2377,a2380,0.8817852956797163
p2377,a2381,0.785022594959085
p2377,a2382,0.900021478116545
p2377,a2383,0.8965104605389391
p2377,a2384,0.904168906372546
p2377,v10177,0.5274222601475158
p2377,t10466,0.577271665118955
p2377,t10204,0.5137521639914152
p2377,t10756,0.4420589719416278
p2377,t11003,0.6784462260780376
p2377,t11899,0.9026508095744008
p2377,t11900,0.9063292474097616
p2385,a2386,0.744255902172268
p2385,a2387,0.8899182765097137
p2385,a2388,0.8078306724064875
p2385,v10177,0.5578592047147675
p2385,t10871,0.668619795162121
p2385,t10273,0.3750175760869376
p2385,t10503,0.3524980758734769
p2385,t10856,0.49923666520504695
p2385,t11901,0.5715559171771143
p2385,t11902,0.8709819794857432
p2389,a963,0.72819206242795
p2389,a966,0.6920942914511964
p2389,a2390,0.8074152568317351
p2389,v10177,0.5384647308628664
p2389,t11044,0.5085793810722541
p2389,t10536,0.5499298969700109
p2389,t10827,0.6804359940728005
p2391,a1870,0.8320314524230578
p2391,a2392,0.9161940929373528
p2391,a2393,0.6918172170816924
p2391,a2394,0.7802526855517279
p2391,v10177,0.5376554331112461
p2391,t10262,0.4286896908040464
p2391,t10503,0.3554899378608194
p2391,t11903,0.5940576081943849
p2391,t10620,0.4774224262022466
p2391,t11904,0.8636352941742498
p2395,a2396,0.9498415738742483
p2395,v10177,0.45342698348538324
p2395,t10434,0.46777156215154625
p2395,t10266,0.4660696210572306
p2395,t10254,0.4246414547595417
p2395,t10436,0.47780804318798414
p2395,t10461,0.597918325747999
p2395,t11075,0.7007767004800274
p2395,t11109,0.3940724588213487
p2395,t11149,0.5060894502100637
p2395,t11638,0.5031908156005546
p2397,a2398,0.8645080334491235
p2397,a2399,0.6982942947445109
p2397,a2400,0.7347041121160003
p2397,a2401,0.8698868360479266
p2397,a2402,0.7987624124184886
p2397,a2403,0.8517199933168695
p2397,v10177,0.5298413159163806
p2397,t10418,0.4738421545501758
p2397,t10734,0.3800506053744584
p2397,t11072,0.4400223008700632
p2397,t10503,0.345714752660309
p2397,t10293,0.3579559674050619
p2397,t11905,0.5997517748889863
p2404,a2405,0.9015110142949392
p2404,a2277,0.7255795490887456
p2404,a2406,0.8860851740993226
p2404,v10177,0.5107294638056699
p2404,t10204,0.4851542270003417
p2404,t11568,0.6302292895129368
p2404,t11906,0.5821607744972079
p2404,t11494,0.5207851703318527
p2407,a2408,0.7534010274070111
p2407,a2409,0.776683852021914
p2407,v10177,0.5042682376103053
p2407,t10324,0.4609759822217055
p2407,t10365,0.4851811370643495
p2407,t10891,0.5615670722463738
p2407,t11907,0.6255733997484136
p2407,t11908,0.8537940290974055
p2410,a1347,0.6720326573555645
p2410,a2411,0.6874960619055581
p2410,a2363,0.7345031459344277
p2410,a2412,0.7288052713553229
p2410,v10177,0.5894734958058326
p2410,t11194,0.5647279393756645
p2410,t10578,0.549535044933069
p2410,t10293,0.4565439837870203
p2410,t11251,0.7253549171641526
p2413,a1280,0.8841500319442043
p2413,a1281,0.8797279663738143
p2413,v10177,0.43306492726032086
p2413,t10191,0.49692033684271386
p2413,t10254,0.4709779684552466
p2413,t11026,0.531605426643874
p2413,t11597,0.4281288596822105
p2413,t10277,0.4334753539374182
p2413,t11109,0.3810823895069187
p2413,t10322,0.4710563405504392
p2413,t11909,0.7728673921331364
p2413,t11910,0.8549834146786716
p2413,t11911,0.8775170952391775
p2414,a2415,0.9302343652211081
p2414,a2416,0.9198260991612646
p2414,a2417,0.8895917316298615
p2414,a2418,0.9044441449603157
p2414,a2419,0.9054803816261382
p2414,a2420,0.9209760920961203
p2414,a2421,0.9251493590078006
p2414,v10177,0.5806074814451669
p2414,t10235,0.5939130726942827
p2414,t10258,0.7136401110265816
p2414,t11912,0.9202756664823437
p2422,a2423,0.794553666241587
p2422,v10177,0.504000717420393
p2422,t10577,0.5141233779559978
p2422,t10325,0.3818514104810607
p2422,t11017,0.6051003976316228
p2422,t10662,0.7185881557854833
p2422,t11913,0.829599616474032
p2424,a2425,0.8339862063586119
p2424,a2426,0.8439982649524462
p2424,a2427,0.8552313287483402
p2424,v10177,0.5151416450170263
p2424,t10300,0.4611842989470992
p2424,t11110,0.40753229857506024
p2424,t10976,0.5432579902577733
p2424,t10348,0.48741492548990006
p2424,t10754,0.5389490472470965
p2424,t11529,0.5524916838434665
p2424,t10618,0.6666809051730594
p2424,t11914,0.855266451991386
p2428,a1064,0.7362221979921216
p2428,a2429,0.8199510058641839
p2428,a1086,0.8027244553691986
p2428,a2430,0.8685185989940829
p2428,v10177,0.6337449914093399
p2428,t11196,0.5645939607830146
p2428,t11199,0.82789495492072
p2428,t11915,0.7349702580326328
p2431,a2432,0.653155188665604
p2431,a2433,0.6506682799760846
p2431,a1119,0.6627758678469322
p2431,a2434,0.6907822449648825
p2431,v10177,0.46796466347126486
p2431,t10508,0.275113302597249
p2431,t10445,0.40620487547581763
p2431,t10734,0.33406407945821137
p2431,t10503,0.2923647534318926
p2431,t11196,0.4174384764455486
p2431,t11103,0.42239584102070676
p2431,t10599,0.5989238850771449
p2435,a1395,0.7042333484590309
p2435,a1396,0.7519110017963246
p2435,a2436,0.8520315556956607
p2435,v10177,0.5568942629535693
p2435,t10508,0.39048575879495645
p2435,t10262,0.4645802124813752
p2435,t10756,0.47312250748936907
p2435,t11539,0.5352087432429582
p2435,t11916,0.8576756930935496
p2437,a2438,0.7122300453853212
p2437,a2439,0.6933322933585055
p2437,a2440,0.8042976497565033
p2437,v10177,0.4988799289455058
p2437,t10216,0.3994724623748938
p2437,t10579,0.5155555542807381
p2437,t11917,0.6357371303724114
p2437,t11918,0.8754304740991091
p2437,t11919,0.8489193721374085
p2437,t11920,0.5998157767082518
p2441,a1321,0.710502304478434
p2441,a2442,0.8391954016879011
p2441,a2443,0.854342548391733
p2441,v10177,0.459379407316647
p2441,t10285,0.36073778039944343
p2441,t10911,0.4780572914559559
p2441,t10503,0.2509521649476335
p2441,t11414,0.4870746994932639
p2441,t11264,0.5715434803607407
p2441,t11921,0.6226474587939091
p2441,t11922,0.6709040469648986
p2441,t11416,0.634620935653726
p2444,a1395,0.6384420023021189
p2444,a2445,0.8498984052066783
p2444,a2446,0.7500796418624163
p2444,a2447,0.7389998416120984
p2444,v10177,0.5121696615676847
p2444,t10535,0.44266688749181937
p2444,t10230,0.4416485764767365
p2444,t10372,0.41402603307208713
p2444,t10503,0.325810039188227
p2444,t10293,0.33548124678959884
p2444,t11091,0.4978370237022794
p2444,t10471,0.3734627244999778
p2448,a2449,0.7543461189106666
p2448,a1277,0.6924513114781965
p2448,a473,0.6585444192711957
p2448,v10177,0.5655266995033882
p2448,t10273,0.37948706494912604
p2448,t11923,0.7790513754170059
p2448,t11924,0.7190703589584955
p2448,t11925,0.7095461512711083
p2448,t11926,0.7073175919963564
p2450,a2451,0.9353185025805695
p2450,a889,0.7964373837525521
p2450,v10177,0.561389685579169
p2450,t10535,0.46383813850673145
p2450,t10325,0.41782759321578394
p2450,t10424,0.5477487572827011
p2450,t10350,0.6207266739791205
p2450,t11927,0.5478553645241132
p2452,a2453,0.9040413564176982
p2452,a2454,0.8704522754448569
p2452,a1046,0.6025141995603907
p2452,a2455,0.8835127581894446
p2452,v10177,0.4962644471988258
p2452,t10535,0.40210540928848487
p2452,t10578,0.4442350550221653
p2452,t10448,0.5949357559786139
p2452,t10754,0.5147012619000295
p2452,t10556,0.622197649305995
p2456,a1064,0.7252491853231114
p2456,a2457,0.8416190009702716
p2456,v10177,0.5522009797250015
p2456,t11409,0.5665853586489523
p2456,t11928,0.5079606757161866
p2456,t11131,0.5641201163609278
p2456,t11420,0.8053823927126598
p2456,t11414,0.6330765145276488
p2458,a1383,0.7871557002942833
p2458,a1384,0.8540915124565812
p2458,v10177,0.5091020641105026
p2458,t10508,0.351383825558495
p2458,t10254,0.4274521847638194
p2458,t10219,0.5534059212591583
p2458,t11110,0.4467403143296918
p2458,t10976,0.5774227204615144
p2458,t11153,0.48481650430536494
p2458,t10945,0.5216572399034153
p2459,a2460,0.8278737249769117
p2459,a2461,0.8920219208111647
p2459,a2462,0.8216770706906735
p2459,v10177,0.5576463621570258
p2459,t10814,0.5104385137992007
p2459,t11072,0.39159505410612633
p2459,t10503,0.33645907737005726
p2459,t10785,0.5107959068406475
p2459,t10869,0.5860081812068713
p2459,t11929,0.8580122958979981
p2463,a1074,0.7436784779250457
p2463,a1224,0.8399481426961528
p2463,v10177,0.49362459263957714
p2463,t11194,0.5511371644817464
p2463,t10435,0.4943294891536506
p2463,t10756,0.4216237800353853
p2463,t11103,0.44432808324978834
p2463,t11110,0.4509159960582156
p2463,t10679,0.5844500751282029
p2463,t11930,0.8716758743624862
p2463,t11931,0.6808172026929489
p2464,a1767,0.6349421716269743
p2464,a2465,0.777659896460586
p2464,a2466,0.8652861867262922
p2464,a2467,0.900904131258729
p2464,v10177,0.5174190183053624
p2464,t10508,0.27428144124857395
p2464,t10424,0.4921169726249661
p2464,t10300,0.3970505647168218
p2464,t11932,0.6878415715492225
p2464,t10785,0.48876130753714625
p2464,t11811,0.6823639099267065
p2464,t11933,0.7506993158638424
p2464,t11934,0.6498544731147533
p2468,a1407,0.8398554211324818
p2468,a1408,0.8378532179202628
p2468,v10177,0.5542015452479025
p2468,t10254,0.48780187555883087
