nodeID;communityID;color;type
a_10973;0;#440154;artist
a_5419;1;#440154;artist
a_16095;0;#440154;artist
a_12285;0;#440154;artist
a_1640;5;#450457;artist
a_15160;1;#440154;artist
a_7312;4;#440256;artist
a_17624;2;#440154;artist
a_5150;3;#440256;artist
a_5148;1;#440154;artist
a_13606;176;#2f6b8e;artist
a_18343;1;#440154;artist
a_13035;4;#440256;artist
a_5615;1;#440154;artist
a_9053;316;#27ad81;artist
t_4122;0;#440154;tag
a_11338;2;#440154;artist
a_914;3;#440256;artist
a_2895;176;#2f6b8e;artist
a_1815;0;#440154;artist
a_15122;1;#440154;artist
a_1679;3;#440256;artist
a_1491;10;#46085c;artist
a_6459;3;#440256;artist
a_2038;0;#440154;artist
a_5426;0;#440154;artist
a_10419;31;#481769;artist
a_5124;2;#440154;artist
a_18408;264;#1f958b;artist
a_17239;0;#440154;artist
a_13168;2;#440154;artist
a_18653;4;#440256;artist
a_2852;0;#440154;artist
a_3028;0;#440154;artist
a_11179;1;#440154;artist
a_4114;1;#440154;artist
a_8356;3;#440256;artist
a_10324;1;#440154;artist
a_16179;2;#440154;artist
a_1604;3;#440256;artist
a_15305;0;#440154;artist
a_1590;3;#440256;artist
a_2651;2;#440154;artist
a_9453;0;#440154;artist
a_12788;0;#440154;artist
a_7186;1;#440154;artist
a_6806;0;#440154;artist
a_2434;1;#440154;artist
a_9817;0;#440154;artist
a_14834;0;#440154;artist
a_15201;0;#440154;artist
a_12950;11;#46085c;artist
a_16862;4;#440256;artist
t_6560;289;#1fa188;tag
a_2273;1;#440154;artist
a_11378;4;#440256;artist
a_1283;4;#440256;artist
t_143;345;#3aba76;tag
a_16523;4;#440256;artist
a_7911;0;#440154;artist
a_18225;0;#440154;artist
a_11476;4;#440256;artist
a_14919;0;#440154;artist
a_2098;3;#440256;artist
a_13638;0;#440154;artist
a_2158;4;#440256;artist
a_9262;0;#440154;artist
a_10199;1;#440154;artist
a_3552;216;#277e8e;artist
a_3474;0;#440154;artist
a_10698;4;#440256;artist
a_2276;1;#440154;artist
a_9545;1;#440154;artist
a_2357;0;#440154;artist
a_9477;1;#440154;artist
a_14579;4;#440256;artist
a_7348;3;#440256;artist
a_11350;148;#365d8d;artist
a_12034;11;#46085c;artist
a_239;3;#440256;artist
a_4269;0;#440154;artist
a_6548;2;#440154;artist
a_18179;4;#440256;artist
a_9310;1;#440154;artist
a_346;3;#440256;artist
a_17294;4;#440256;artist
a_6748;0;#440154;artist
a_16707;1;#440154;artist
a_8573;0;#440154;artist
t_5949;0;#440154;tag
a_2974;0;#440154;artist
a_8698;2;#440154;artist
a_4061;305;#22a884;artist
t_2873;1;#440154;tag
a_15362;8;#450559;artist
a_11286;1;#440154;artist
a_8807;1;#440154;artist
a_3815;8;#450559;artist
t_1609;3;#440256;tag
a_7583;2;#440154;artist
a_8023;2;#440154;artist
a_4015;0;#440154;artist
a_9855;0;#440154;artist
a_8322;0;#440154;artist
a_7827;1;#440154;artist
a_17139;1;#440154;artist
a_4568;3;#440256;artist
a_1982;0;#440154;artist
a_14971;0;#440154;artist
a_5510;4;#440256;artist
a_18571;0;#440154;artist
a_9685;2;#440154;artist
t_6570;309;#24aa83;tag
a_1839;5;#450457;artist
t_1488;2;#440154;tag
a_2168;0;#440154;artist
a_11604;8;#450559;artist
a_11534;4;#440256;artist
a_1872;20;#471063;artist
a_18637;0;#440154;artist
a_2946;0;#440154;artist
a_5295;0;#440154;artist
a_5491;4;#440256;artist
a_5982;283;#1f9e89;artist
t_10829;0;#440154;tag
a_15866;1;#440154;artist
a_7912;0;#440154;artist
a_7662;2;#440154;artist
a_2349;0;#440154;artist
a_18254;4;#440256;artist
a_16344;1;#440154;artist
a_8779;4;#440256;artist
t_1007;298;#21a585;tag
a_4389;2;#440154;artist
a_14121;0;#440154;artist
a_15614;2;#440154;artist
a_7878;1;#440154;artist
a_2807;4;#440256;artist
a_16947;0;#440154;artist
a_3673;1;#440154;artist
t_6650;1;#440154;tag
a_12890;4;#440256;artist
a_1922;191;#2c728e;artist
a_14303;2;#440154;artist
a_17642;2;#440154;artist
a_4678;0;#440154;artist
u_1867;36;#481b6d;user
a_7690;4;#440256;artist
a_12548;1;#440154;artist
a_15482;0;#440154;artist
a_14680;2;#440154;artist
a_6778;2;#440154;artist
a_2536;1;#440154;artist
a_3050;0;#440154;artist
a_1031;2;#440154;artist
a_13196;2;#440154;artist
a_18327;4;#440256;artist
a_2338;0;#440154;artist
a_16671;1;#440154;artist
a_15989;0;#440154;artist
a_6284;0;#440154;artist
a_3893;2;#440154;artist
t_2210;7;#450559;tag
a_2601;1;#440154;artist
a_13891;1;#440154;artist
a_4109;1;#440154;artist
a_6958;7;#450559;artist
a_4108;4;#440256;artist
a_13209;2;#440154;artist
t_6309;1;#440154;tag
a_2982;6;#450559;artist
a_6980;4;#440256;artist
a_4166;0;#440154;artist
a_16694;1;#440154;artist
a_8253;0;#440154;artist
a_10074;2;#440154;artist
a_5507;4;#440256;artist
a_3528;4;#440256;artist
a_7253;4;#440256;artist
a_5696;0;#440154;artist
a_1918;3;#440256;artist
a_2392;3;#440256;artist
a_17891;3;#440256;artist
a_18205;0;#440154;artist
a_6769;0;#440154;artist
a_12077;1;#440154;artist
t_3705;0;#440154;tag
a_4420;38;#481c6e;artist
a_10608;3;#440256;artist
a_4611;0;#440154;artist
a_5229;1;#440154;artist
a_13529;0;#440154;artist
a_7333;0;#440154;artist
a_13563;4;#440256;artist
a_9873;0;#440154;artist
a_4790;0;#440154;artist
t_263;2;#440154;tag
a_5732;0;#440154;artist
t_6037;3;#440256;tag
a_17718;20;#471063;artist
t_10243;0;#440154;tag
a_4028;2;#440154;artist
a_2081;3;#440256;artist
a_18539;0;#440154;artist
a_4394;0;#440154;artist
a_2751;0;#440154;artist
a_8599;0;#440154;artist
a_179;0;#440154;artist
a_3877;2;#440154;artist
a_11548;1;#440154;artist
a_11955;1;#440154;artist
a_1553;1;#440154;artist
a_1904;3;#440256;artist
a_6875;2;#440154;artist
a_1253;2;#440154;artist
a_7283;1;#440154;artist
a_4587;4;#440256;artist
t_35;2;#440154;tag
a_7119;10;#46085c;artist
a_17816;0;#440154;artist
a_7129;1;#440154;artist
a_8161;5;#450457;artist
a_10;2;#440154;artist
a_7357;0;#440154;artist
a_804;0;#440154;artist
a_11598;1;#440154;artist
a_12935;0;#440154;artist
a_8957;0;#440154;artist
a_1602;3;#440256;artist
a_12603;2;#440154;artist
a_1382;1;#440154;artist
a_4087;0;#440154;artist
a_9608;74;#46337f;artist
a_10629;2;#440154;artist
a_11887;7;#450559;artist
a_3949;2;#440154;artist
a_3587;6;#450559;artist
a_4032;2;#440154;artist
a_2541;1;#440154;artist
a_6737;2;#440154;artist
a_9366;4;#440256;artist
a_390;20;#471063;artist
a_14750;2;#440154;artist
a_16053;4;#440256;artist
a_3204;0;#440154;artist
a_17570;2;#440154;artist
a_16022;1;#440154;artist
a_3740;0;#440154;artist
a_11194;2;#440154;artist
a_4876;2;#440154;artist
a_14950;30;#481769;artist
a_10775;0;#440154;artist
a_3942;1;#440154;artist
a_11674;4;#440256;artist
a_6500;4;#440256;artist
t_928;2;#440154;tag
a_15938;1;#440154;artist
a_1057;3;#440256;artist
t_5911;0;#440154;tag
a_3756;3;#440256;artist
t_1230;1;#440154;tag
a_12153;0;#440154;artist
a_13173;2;#440154;artist
a_4949;0;#440154;artist
t_9228;6;#450559;tag
a_4724;0;#440154;artist
a_8140;2;#440154;artist
a_3795;3;#440256;artist
a_16888;0;#440154;artist
a_16661;0;#440154;artist
a_2949;0;#440154;artist
a_12957;11;#46085c;artist
a_563;0;#440154;artist
a_438;1;#440154;artist
t_5977;0;#440154;tag
a_1194;0;#440154;artist
a_9865;2;#440154;artist
a_4056;2;#440154;artist
a_7587;237;#23888e;artist
a_13199;1;#440154;artist
a_7449;3;#440256;artist
a_5800;4;#440256;artist
a_9462;0;#440154;artist
a_10122;1;#440154;artist
a_178;215;#277e8e;artist
a_1716;4;#440256;artist
a_17553;5;#450457;artist
a_15194;2;#440154;artist
t_10741;3;#440256;tag
t_2053;0;#440154;tag
a_3915;2;#440154;artist
a_16503;0;#440154;artist
a_2976;5;#450457;artist
a_15948;475;#d5e21a;artist
a_15538;4;#440256;artist
a_3124;3;#440256;artist
t_419;0;#440154;tag
a_1304;2;#440154;artist
a_6409;1;#440154;artist
a_17883;338;#35b779;artist
a_4713;3;#440256;artist
a_5928;1;#440154;artist
a_4849;0;#440154;artist
a_7506;2;#440154;artist
a_247;3;#440256;artist
a_4330;0;#440154;artist
a_5173;75;#46337f;artist
a_8248;0;#440154;artist
a_3178;6;#450559;artist
a_2203;0;#440154;artist
a_2021;3;#440256;artist
a_934;0;#440154;artist
a_3478;0;#440154;artist
a_3391;1;#440154;artist
a_13340;4;#440256;artist
a_9455;0;#440154;artist
a_11434;0;#440154;artist
a_1936;3;#440256;artist
a_4351;2;#440154;artist
a_16617;2;#440154;artist
a_13716;1;#440154;artist
a_13292;3;#440256;artist
a_1269;4;#440256;artist
a_12681;6;#450559;artist
a_2484;2;#440154;artist
a_14318;1;#440154;artist
a_1636;5;#450457;artist
a_1462;6;#450559;artist
a_7828;1;#440154;artist
a_11779;0;#440154;artist
a_1126;0;#440154;artist
a_6631;5;#450457;artist
a_4349;0;#440154;artist
a_6348;1;#440154;artist
a_7596;2;#440154;artist
a_3796;3;#440256;artist
a_1170;0;#440154;artist
a_2356;0;#440154;artist
a_8806;2;#440154;artist
t_2485;269;#1f978b;tag
a_2655;189;#2c718e;artist
a_9951;1;#440154;artist
a_9869;2;#440154;artist
t_5338;0;#440154;tag
t_5182;4;#440256;tag
a_1232;342;#38b977;artist
a_3003;1;#440154;artist
a_7320;1;#440154;artist
a_14629;0;#440154;artist
a_3435;2;#440154;artist
a_4191;0;#440154;artist
a_14488;0;#440154;artist
a_12984;2;#440154;artist
a_9164;5;#450457;artist
a_12565;1;#440154;artist
a_10380;4;#440256;artist
a_10314;1;#440154;artist
a_3780;0;#440154;artist
a_3997;0;#440154;artist
a_5205;1;#440154;artist
a_1970;1;#440154;artist
a_7781;3;#440256;artist
a_2344;0;#440154;artist
a_10383;2;#440154;artist
a_3049;2;#440154;artist
a_2743;2;#440154;artist
t_8853;2;#440154;tag
a_7811;4;#440256;artist
a_4181;109;#3f4788;artist
a_3998;1;#440154;artist
a_2032;0;#440154;artist
a_17189;5;#450457;artist
a_494;0;#440154;artist
a_5616;2;#440154;artist
a_2211;0;#440154;artist
t_6578;273;#1f998a;tag
a_1020;4;#440256;artist
a_14075;456;#bade28;artist
a_6619;5;#450457;artist
a_1717;1;#440154;artist
a_17510;4;#440256;artist
a_6902;5;#450457;artist
a_3397;3;#440256;artist
a_11520;2;#440154;artist
a_8429;1;#440154;artist
a_13744;1;#440154;artist
a_6629;5;#450457;artist
a_4245;2;#440154;artist
a_4564;3;#440256;artist
t_10654;4;#440256;tag
a_17340;135;#39568c;artist
a_17786;0;#440154;artist
a_10194;8;#450559;artist
t_3270;1;#440154;tag
a_5658;2;#440154;artist
a_9233;0;#440154;artist
a_18204;2;#440154;artist
a_12977;2;#440154;artist
a_4281;218;#277f8e;artist
a_6887;5;#450457;artist
a_12164;1;#440154;artist
a_9468;0;#440154;artist
a_2354;0;#440154;artist
a_2761;0;#440154;artist
a_17951;0;#440154;artist
a_3985;4;#440256;artist
a_9267;2;#440154;artist
a_6543;3;#440256;artist
a_1536;0;#440154;artist
t_653;3;#440256;tag
a_2059;2;#440154;artist
a_9434;4;#440256;artist
a_1960;1;#440154;artist
a_9603;0;#440154;artist
a_15584;2;#440154;artist
a_16915;491;#eae51a;artist
a_11085;3;#440256;artist
a_2466;6;#450559;artist
a_1293;2;#440154;artist
a_3762;6;#450559;artist
a_4725;2;#440154;artist
t_417;0;#440154;tag
a_2460;1;#440154;artist
a_8705;1;#440154;artist
a_6997;0;#440154;artist
a_9749;0;#440154;artist
a_11268;1;#440154;artist
a_3690;1;#440154;artist
a_12928;4;#440256;artist
a_2950;0;#440154;artist
a_13702;1;#440154;artist
a_8677;1;#440154;artist
a_1931;0;#440154;artist
a_12119;4;#440256;artist
a_11516;0;#440154;artist
a_1993;0;#440154;artist
a_1739;4;#440256;artist
a_17450;4;#440256;artist
a_10078;1;#440154;artist
a_1917;0;#440154;artist
a_11372;0;#440154;artist
a_4379;4;#440256;artist
a_5524;4;#440256;artist
a_12362;1;#440154;artist
a_2378;0;#440154;artist
a_5191;4;#440256;artist
a_1711;2;#440154;artist
a_13845;1;#440154;artist
t_11164;4;#440256;tag
a_10521;1;#440154;artist
a_9656;2;#440154;artist
a_14225;5;#450457;artist
a_7342;2;#440154;artist
a_5441;1;#440154;artist
a_11791;1;#440154;artist
a_2695;4;#440256;artist
a_12630;437;#a2da37;artist
a_13273;7;#450559;artist
a_7722;0;#440154;artist
a_3929;0;#440154;artist
a_659;3;#440256;artist
a_5707;2;#440154;artist
a_7724;0;#440154;artist
a_1436;3;#440256;artist
a_4474;3;#440256;artist
a_10390;0;#440154;artist
a_2036;0;#440154;artist
a_146;4;#440256;artist
a_5020;0;#440154;artist
a_13842;1;#440154;artist
a_1683;3;#440256;artist
a_1236;230;#25848e;artist
a_7287;2;#440154;artist
t_6346;148;#365d8d;tag
a_15665;4;#440256;artist
a_6739;2;#440154;artist
a_18137;0;#440154;artist
a_2443;6;#450559;artist
a_3722;0;#440154;artist
a_4002;0;#440154;artist
a_11871;2;#440154;artist
a_12163;0;#440154;artist
a_11218;11;#46085c;artist
t_8828;0;#440154;tag
a_7623;0;#440154;artist
a_2182;3;#440256;artist
a_869;1;#440154;artist
a_12145;1;#440154;artist
a_13054;1;#440154;artist
a_1321;2;#440154;artist
a_6452;1;#440154;artist
a_9770;1;#440154;artist
a_9702;1;#440154;artist
a_3472;0;#440154;artist
a_3276;2;#440154;artist
a_6014;0;#440154;artist
a_11200;4;#440256;artist
a_4688;3;#440256;artist
a_138;4;#440256;artist
a_8837;4;#440256;artist
a_9988;2;#440154;artist
a_2549;3;#440256;artist
a_4218;0;#440154;artist
a_7268;3;#440256;artist
t_5034;1;#440154;tag
a_17045;2;#440154;artist
a_10095;0;#440154;artist
a_8679;1;#440154;artist
a_2465;6;#450559;artist
a_7675;1;#440154;artist
t_4435;1;#440154;tag
a_10691;3;#440256;artist
a_3077;3;#440256;artist
a_7877;4;#440256;artist
a_2003;0;#440154;artist
a_2040;2;#440154;artist
a_6895;5;#450457;artist
a_14948;30;#481769;artist
a_9671;411;#81d34d;artist
a_10859;0;#440154;artist
a_1503;3;#440256;artist
a_5309;0;#440154;artist
a_7797;0;#440154;artist
a_2945;0;#440154;artist
a_1036;0;#440154;artist
a_10031;4;#440256;artist
a_6916;4;#440256;artist
a_4920;3;#440256;artist
a_8896;4;#440256;artist
a_4059;1;#440154;artist
a_3534;4;#440256;artist
a_2358;0;#440154;artist
a_6685;1;#440154;artist
a_18443;2;#440154;artist
a_2913;5;#450457;artist
a_10248;2;#440154;artist
a_3047;2;#440154;artist
a_6552;1;#440154;artist
a_16709;0;#440154;artist
a_141;4;#440256;artist
a_3672;3;#440256;artist
a_9458;8;#450559;artist
a_6377;5;#450457;artist
a_7615;389;#67cc5c;artist
a_6780;2;#440154;artist
a_11589;1;#440154;artist
a_5067;0;#440154;artist
a_451;1;#440154;artist
a_7366;220;#27808e;artist
a_9013;110;#3f4889;artist
a_8756;1;#440154;artist
a_3191;2;#440154;artist
a_10582;20;#471063;artist
a_7426;0;#440154;artist
a_723;69;#472f7d;artist
a_9425;6;#450559;artist
a_5806;4;#440256;artist
a_1744;4;#440256;artist
a_14254;1;#440154;artist
a_3429;0;#440154;artist
a_10126;0;#440154;artist
t_5741;0;#440154;tag
a_1334;2;#440154;artist
a_16127;4;#440256;artist
a_1783;4;#440256;artist
a_338;3;#440256;artist
a_6385;3;#440256;artist
a_9404;1;#440154;artist
a_3624;0;#440154;artist
a_3826;304;#22a884;artist
a_6227;1;#440154;artist
a_13650;4;#440256;artist
a_7214;0;#440154;artist
a_2646;3;#440256;artist
a_2169;0;#440154;artist
a_6962;4;#440256;artist
a_369;3;#440256;artist
a_15302;0;#440154;artist
a_2951;0;#440154;artist
a_14728;0;#440154;artist
a_11238;0;#440154;artist
a_17719;20;#471063;artist
a_16124;4;#440256;artist
a_15699;332;#31b57b;artist
a_6919;2;#440154;artist
a_15961;0;#440154;artist
a_3646;0;#440154;artist
a_3491;3;#440256;artist
a_13354;2;#440154;artist
a_16097;2;#440154;artist
t_9772;1;#440154;tag
a_1302;2;#440154;artist
a_4396;38;#481c6e;artist
a_4393;2;#440154;artist
a_3640;0;#440154;artist
a_3716;5;#450457;artist
a_2933;2;#440154;artist
a_1528;0;#440154;artist
a_2041;2;#440154;artist
a_5038;199;#2a768e;artist
a_14065;1;#440154;artist
a_9228;0;#440154;artist
a_1335;2;#440154;artist
a_1784;2;#440154;artist
a_2643;1;#440154;artist
a_753;4;#440256;artist
a_1056;3;#440256;artist
a_2308;347;#3bbb75;artist
a_10910;64;#472c7a;artist
a_137;2;#440154;artist
a_7637;0;#440154;artist
a_15769;0;#440154;artist
a_17927;5;#450457;artist
a_10675;0;#440154;artist
a_6853;1;#440154;artist
a_16138;0;#440154;artist
a_4702;3;#440256;artist
a_5212;0;#440154;artist
a_8752;1;#440154;artist
a_2639;1;#440154;artist
a_13069;0;#440154;artist
a_1178;0;#440154;artist
a_3327;3;#440256;artist
a_1124;340;#37b878;artist
a_16730;2;#440154;artist
a_12243;2;#440154;artist
a_11329;1;#440154;artist
a_7140;1;#440154;artist
a_1690;3;#440256;artist
a_12481;1;#440154;artist
a_13923;2;#440154;artist
a_2087;2;#440154;artist
a_1843;2;#440154;artist
a_26;2;#440154;artist
a_12693;0;#440154;artist
a_14081;6;#450559;artist
a_1312;2;#440154;artist
a_13331;249;#218e8d;artist
a_7913;0;#440154;artist
a_6451;0;#440154;artist
a_16016;1;#440154;artist
t_1295;3;#440256;tag
a_9839;53;#482576;artist
a_17902;1;#440154;artist
a_10857;0;#440154;artist
a_10684;3;#440256;artist
a_12724;1;#440154;artist
a_10622;2;#440154;artist
a_10495;0;#440154;artist
a_3991;2;#440154;artist
a_926;0;#440154;artist
a_18045;4;#440256;artist
a_5812;0;#440154;artist
a_14293;2;#440154;artist
a_7427;1;#440154;artist
a_11896;1;#440154;artist
a_4746;11;#46085c;artist
a_4845;0;#440154;artist
a_7522;2;#440154;artist
a_16616;1;#440154;artist
a_6836;1;#440154;artist
a_4487;3;#440256;artist
a_15167;3;#440256;artist
a_4600;4;#440256;artist
a_18525;0;#440154;artist
a_7050;0;#440154;artist
a_6854;0;#440154;artist
a_1725;1;#440154;artist
a_14200;0;#440154;artist
a_15204;0;#440154;artist
a_5609;0;#440154;artist
a_1923;20;#471063;artist
t_294;281;#1e9d89;tag
a_3369;0;#440154;artist
a_3999;0;#440154;artist
a_14670;2;#440154;artist
a_2330;1;#440154;artist
a_7554;257;#20928c;artist
a_6890;5;#450457;artist
a_4825;0;#440154;artist
u_1432;2;#440154;user
a_14142;1;#440154;artist
a_4875;2;#440154;artist
t_4412;3;#440256;tag
a_13817;2;#440154;artist
a_9636;2;#440154;artist
a_10127;0;#440154;artist
a_13997;1;#440154;artist
a_7881;0;#440154;artist
a_10683;3;#440256;artist
a_4621;15;#460b5e;artist
a_10115;2;#440154;artist
a_2123;1;#440154;artist
a_8093;0;#440154;artist
a_8348;0;#440154;artist
a_1177;0;#440154;artist
a_3548;0;#440154;artist
a_15593;2;#440154;artist
a_12010;1;#440154;artist
t_2245;2;#440154;tag
a_2988;3;#440256;artist
a_9256;2;#440154;artist
a_1727;1;#440154;artist
a_11182;1;#440154;artist
a_7904;1;#440154;artist
a_17568;2;#440154;artist
a_4887;0;#440154;artist
a_2448;6;#450559;artist
a_16659;214;#287d8e;artist
a_18074;2;#440154;artist
a_5075;0;#440154;artist
a_780;2;#440154;artist
a_9578;1;#440154;artist
a_2522;161;#32648e;artist
a_8818;7;#450559;artist
a_8933;1;#440154;artist
a_7323;1;#440154;artist
a_3128;3;#440256;artist
a_5314;9;#46075a;artist
t_6083;296;#20a486;tag
a_7473;4;#440256;artist
a_12779;0;#440154;artist
a_6240;0;#440154;artist
a_2922;5;#450457;artist
a_3712;3;#440256;artist
a_8930;0;#440154;artist
a_10162;2;#440154;artist
a_7078;2;#440154;artist
a_6034;2;#440154;artist
a_5425;11;#46085c;artist
t_2386;1;#440154;tag
a_15603;2;#440154;artist
a_10151;2;#440154;artist
a_2702;1;#440154;artist
a_14288;2;#440154;artist
a_13516;1;#440154;artist
a_3082;0;#440154;artist
a_7019;2;#440154;artist
a_8495;2;#440154;artist
a_11764;4;#440256;artist
a_12047;0;#440154;artist
a_8646;0;#440154;artist
a_13924;4;#440256;artist
a_14505;0;#440154;artist
a_3234;0;#440154;artist
a_1320;2;#440154;artist
a_15979;0;#440154;artist
a_2896;7;#450559;artist
a_10832;0;#440154;artist
a_10066;0;#440154;artist
a_8408;191;#2c728e;artist
a_11792;1;#440154;artist
a_18659;6;#450559;artist
a_8840;1;#440154;artist
a_6259;0;#440154;artist
a_6880;2;#440154;artist
a_11778;6;#450559;artist
a_3322;3;#440256;artist
a_3138;266;#1f968b;artist
a_3494;2;#440154;artist
a_7700;4;#440256;artist
a_737;0;#440154;artist
a_4957;365;#4cc26c;artist
a_9978;0;#440154;artist
a_12725;2;#440154;artist
a_5939;0;#440154;artist
a_8673;2;#440154;artist
a_7043;242;#238a8d;artist
a_7288;3;#440256;artist
a_2472;2;#440154;artist
a_4029;1;#440154;artist
a_2625;1;#440154;artist
t_1768;311;#25ab82;tag
a_3541;4;#440256;artist
a_803;3;#440256;artist
a_148;8;#450559;artist
t_10872;5;#450457;tag
t_3702;0;#440154;tag
a_7754;11;#46085c;artist
t_7124;0;#440154;tag
a_12343;4;#440256;artist
a_5;2;#440154;artist
a_476;3;#440256;artist
a_1760;3;#440256;artist
a_6596;9;#46075a;artist
a_7885;2;#440154;artist
a_4860;4;#440256;artist
a_4228;1;#440154;artist
a_5302;0;#440154;artist
a_10627;0;#440154;artist
a_3141;60;#472a7a;artist
a_17359;4;#440256;artist
a_8726;0;#440154;artist
t_1874;3;#440256;tag
a_3318;3;#440256;artist
a_5684;3;#440256;artist
a_13812;5;#450457;artist
a_6152;2;#440154;artist
a_16574;59;#482979;artist
a_7015;4;#440256;artist
a_1591;3;#440256;artist
a_7756;11;#46085c;artist
a_11630;4;#440256;artist
a_16664;2;#440154;artist
a_7096;2;#440154;artist
a_8026;1;#440154;artist
a_3149;266;#1f968b;artist
a_2447;6;#450559;artist
a_4296;2;#440154;artist
a_10436;2;#440154;artist
a_4295;2;#440154;artist
a_6633;5;#450457;artist
a_4923;3;#440256;artist
a_6253;0;#440154;artist
a_4934;0;#440154;artist
a_1830;0;#440154;artist
a_14926;0;#440154;artist
t_4268;7;#450559;tag
a_18068;4;#440256;artist
a_5035;3;#440256;artist
a_5143;0;#440154;artist
a_5961;0;#440154;artist
a_2905;5;#450457;artist
a_11209;4;#440256;artist
a_6886;5;#450457;artist
a_13308;4;#440256;artist
a_2553;2;#440154;artist
a_94;4;#440256;artist
a_11950;1;#440154;artist
a_6798;0;#440154;artist
a_7949;59;#482979;artist
a_2173;59;#482979;artist
a_7879;8;#450559;artist
a_2001;0;#440154;artist
a_10024;1;#440154;artist
a_1218;2;#440154;artist
a_1025;4;#440256;artist
a_7046;0;#440154;artist
a_11597;0;#440154;artist
a_14111;0;#440154;artist
a_7346;2;#440154;artist
a_18396;4;#440256;artist
a_3543;0;#440154;artist
a_18061;5;#450457;artist
a_14879;0;#440154;artist
a_14221;1;#440154;artist
a_11080;27;#481467;artist
a_16630;0;#440154;artist
a_46;2;#440154;artist
a_15424;189;#2c718e;artist
a_13960;1;#440154;artist
a_3146;199;#2a768e;artist
a_9528;0;#440154;artist
a_1100;0;#440154;artist
a_6198;1;#440154;artist
a_10316;0;#440154;artist
a_12470;2;#440154;artist
a_10498;0;#440154;artist
a_6580;2;#440154;artist
a_2757;0;#440154;artist
a_6228;1;#440154;artist
a_12994;2;#440154;artist
a_13720;3;#440256;artist
t_8650;1;#440154;tag
a_11741;1;#440154;artist
a_4401;4;#440256;artist
a_16013;2;#440154;artist
a_7932;0;#440154;artist
a_9645;2;#440154;artist
a_508;0;#440154;artist
a_16923;3;#440256;artist
a_6303;1;#440154;artist
a_8275;0;#440154;artist
t_1888;453;#b8de29;tag
a_3307;2;#440154;artist
a_11215;1;#440154;artist
a_11526;4;#440256;artist
t_9232;4;#440256;tag
a_7390;3;#440256;artist
t_6167;0;#440154;tag
a_5768;3;#440256;artist
a_3667;5;#450457;artist
a_7536;79;#453581;artist
a_14020;7;#450559;artist
a_2253;5;#450457;artist
a_18460;2;#440154;artist
a_17900;1;#440154;artist
a_3663;0;#440154;artist
a_2096;20;#471063;artist
a_12504;2;#440154;artist
a_4043;2;#440154;artist
a_11494;1;#440154;artist
a_7380;8;#450559;artist
a_1991;1;#440154;artist
a_5353;205;#29798e;artist
a_3931;3;#440256;artist
a_7261;0;#440154;artist
a_16052;2;#440154;artist
a_5903;2;#440154;artist
a_11885;7;#450559;artist
a_13416;2;#440154;artist
a_11482;8;#450559;artist
a_1204;0;#440154;artist
a_13713;0;#440154;artist
a_4551;3;#440256;artist
a_7883;4;#440256;artist
a_102;21;#471063;artist
a_6828;1;#440154;artist
a_6012;2;#440154;artist
a_11961;6;#450559;artist
a_4214;0;#440154;artist
a_3012;1;#440154;artist
a_15798;4;#440256;artist
a_4004;0;#440154;artist
a_15793;4;#440256;artist
a_4598;5;#450457;artist
a_8832;1;#440154;artist
a_7069;2;#440154;artist
a_13982;0;#440154;artist
a_15995;0;#440154;artist
a_1589;3;#440256;artist
t_1801;1;#440154;tag
t_246;2;#440154;tag
a_13756;2;#440154;artist
a_5779;4;#440256;artist
a_7810;2;#440154;artist
a_9250;3;#440256;artist
a_17158;163;#32658e;artist
a_13329;4;#440256;artist
a_12072;2;#440154;artist
a_6185;4;#440256;artist
a_3088;0;#440154;artist
a_12032;224;#26828e;artist
t_5736;0;#440154;tag
a_4985;2;#440154;artist
a_12640;66;#472e7c;artist
a_10975;2;#440154;artist
a_6045;1;#440154;artist
a_10972;1;#440154;artist
a_2984;3;#440256;artist
a_10460;121;#3d4e8a;artist
a_8724;11;#46085c;artist
a_5713;2;#440154;artist
a_10196;1;#440154;artist
a_18634;2;#440154;artist
a_3484;191;#2c728e;artist
a_9570;3;#440256;artist
a_18454;184;#2e6f8e;artist
a_13610;1;#440154;artist
a_16834;0;#440154;artist
a_11168;4;#440256;artist
a_10827;0;#440154;artist
a_13954;2;#440154;artist
t_8911;437;#a2da37;tag
a_13813;2;#440154;artist
a_14753;4;#440256;artist
a_17055;0;#440154;artist
a_8298;0;#440154;artist
a_13966;4;#440256;artist
a_6037;1;#440154;artist
a_7302;127;#3b528b;artist
a_14473;1;#440154;artist
a_13276;0;#440154;artist
a_4134;2;#440154;artist
a_9863;2;#440154;artist
t_1333;353;#40bd72;tag
a_7620;3;#440256;artist
a_9592;31;#481769;artist
a_767;4;#440256;artist
a_11780;6;#450559;artist
a_10719;4;#440256;artist
a_2907;5;#450457;artist
a_6009;119;#3d4d8a;artist
a_12596;3;#440256;artist
a_4138;2;#440154;artist
t_5909;0;#440154;tag
a_7108;0;#440154;artist
a_12110;3;#440256;artist
t_12276;1;#440154;tag
a_11475;8;#450559;artist
a_10901;1;#440154;artist
a_11303;427;#95d840;artist
a_8547;0;#440154;artist
a_5702;2;#440154;artist
a_1529;0;#440154;artist
a_9307;1;#440154;artist
a_15666;4;#440256;artist
a_7857;1;#440154;artist
a_15289;2;#440154;artist
a_5848;159;#33638d;artist
a_658;3;#440256;artist
