nodeID;communityID;color;type
a_6397;6;#2a788e;artist
a_3934;4;#39568c;artist
a_2894;2;#472f7d;artist
t_3809;1;#481a6c;tag
a_2899;2;#472f7d;artist
a_2098;9;#22a884;artist
a_2097;9;#22a884;artist
a_5156;2;#472f7d;artist
a_5153;1;#481a6c;artist
a_5150;3;#414487;artist
t_11370;0;#440154;tag
a_4826;1;#481a6c;artist
a_8398;9;#22a884;artist
a_10464;7;#23888e;artist
a_11331;4;#39568c;artist
t_11958;2;#472f7d;tag
t_8557;2;#472f7d;tag
a_11159;2;#472f7d;artist
a_11155;0;#440154;artist
a_496;1;#481a6c;artist
a_13827;6;#2a788e;artist
a_1704;4;#39568c;artist
a_410;9;#22a884;artist
a_7707;2;#472f7d;artist
a_11217;1;#481a6c;artist
a_1771;5;#31688e;artist
a_11635;0;#440154;artist
a_7061;3;#414487;artist
u_1732;0;#440154;user
u_1731;5;#31688e;user
a_996;4;#39568c;artist
u_1157;1;#481a6c;user
a_7301;0;#440154;artist
u_123;1;#481a6c;user
a_2282;5;#31688e;artist
a_2280;5;#31688e;artist
a_4617;3;#414487;artist
a_4610;1;#481a6c;artist
a_10142;6;#2a788e;artist
u_1823;1;#481a6c;user
a_1392;3;#414487;artist
u_61;5;#31688e;user
a_637;3;#414487;artist
t_11410;4;#39568c;tag
t_3133;2;#472f7d;tag
t_7323;1;#481a6c;tag
a_7147;5;#31688e;artist
a_13533;4;#39568c;artist
a_16238;4;#39568c;artist
a_2916;7;#23888e;artist
u_1926;0;#440154;user
a_1690;3;#414487;artist
a_6376;3;#414487;artist
a_2702;0;#440154;artist
t_9239;0;#440154;tag
a_1960;0;#440154;artist
a_3476;2;#472f7d;artist
u_1696;2;#472f7d;user
a_3127;1;#481a6c;artist
a_6950;2;#472f7d;artist
a_3123;3;#414487;artist
t_7632;2;#472f7d;tag
a_9869;4;#39568c;artist
a_9868;4;#39568c;artist
a_9099;9;#22a884;artist
a_9663;5;#31688e;artist
a_3898;0;#440154;artist
a_3896;4;#39568c;artist
a_3893;4;#39568c;artist
a_10392;7;#23888e;artist
a_11316;0;#440154;artist
a_4263;1;#481a6c;artist
a_4268;1;#481a6c;artist
a_2554;4;#39568c;artist
a_1721;0;#440154;artist
a_11179;5;#31688e;artist
t_8085;6;#2a788e;tag
a_3646;1;#481a6c;artist
u_728;5;#31688e;user
a_13206;4;#39568c;artist
t_9680;5;#31688e;tag
a_7329;1;#481a6c;artist
u_1313;0;#440154;user
a_4983;7;#23888e;artist
a_4980;9;#22a884;artist
a_1009;0;#440154;artist
a_1008;4;#39568c;artist
t_11581;4;#39568c;tag
a_2808;3;#414487;artist
a_4181;0;#440154;artist
t_11053;3;#414487;tag
a_3250;5;#31688e;artist
a_404;9;#22a884;artist
a_1918;9;#22a884;artist
u_1101;0;#440154;user
t_2509;1;#481a6c;tag
a_9460;2;#472f7d;artist
a_2584;5;#31688e;artist
t_8344;1;#481a6c;tag
u_1674;5;#31688e;user
u_1675;1;#481a6c;user
t_9218;4;#39568c;tag
a_1622;7;#23888e;artist
t_5332;0;#440154;tag
t_11919;4;#39568c;tag
a_1337;2;#472f7d;artist
a_1214;1;#481a6c;artist
a_12314;4;#39568c;artist
t_3676;2;#472f7d;tag
a_15506;1;#481a6c;artist
a_9587;9;#22a884;artist
a_11193;0;#440154;artist
a_9416;1;#481a6c;artist
a_13595;6;#2a788e;artist
a_17622;5;#31688e;artist
u_1139;3;#414487;user
a_13261;1;#481a6c;artist
u_1669;1;#481a6c;user
a_7974;0;#440154;artist
u_1081;5;#31688e;user
t_5911;2;#472f7d;tag
a_2132;5;#31688e;artist
a_2134;5;#31688e;artist
t_2243;2;#472f7d;tag
a_6130;1;#481a6c;artist
u_1333;5;#31688e;user
a_6650;0;#440154;artist
t_11215;1;#481a6c;tag
t_11217;2;#472f7d;tag
a_10105;4;#39568c;artist
a_8965;5;#31688e;artist
a_5302;2;#472f7d;artist
a_5301;2;#472f7d;artist
t_11079;0;#440154;tag
u_194;0;#440154;user
a_1689;1;#481a6c;artist
a_7685;0;#440154;artist
t_4986;3;#414487;tag
t_4327;1;#481a6c;tag
a_3011;2;#472f7d;artist
a_7530;6;#2a788e;artist
a_1671;1;#481a6c;artist
a_5680;7;#23888e;artist
t_5057;2;#472f7d;tag
u_290;4;#39568c;user
a_13677;2;#472f7d;artist
a_826;1;#481a6c;artist
u_801;6;#2a788e;user
a_820;1;#481a6c;artist
a_8155;3;#414487;artist
t_12487;2;#472f7d;tag
t_6518;2;#472f7d;tag
a_5581;4;#39568c;artist
a_4220;1;#481a6c;artist
a_9217;2;#472f7d;artist
a_1768;5;#31688e;artist
a_1764;5;#31688e;artist
t_8663;6;#2a788e;tag
t_1897;1;#481a6c;tag
a_4805;1;#481a6c;artist
a_3754;1;#481a6c;artist
a_422;5;#31688e;artist
t_5768;3;#414487;tag
a_13062;1;#481a6c;artist
a_6187;0;#440154;artist
a_13249;1;#481a6c;artist
a_7107;2;#472f7d;artist
u_495;3;#414487;user
a_2152;0;#440154;artist
a_2156;0;#440154;artist
a_2154;1;#481a6c;artist
t_2918;2;#472f7d;tag
t_1769;8;#1f988b;tag
a_5896;2;#472f7d;artist
a_10747;2;#472f7d;artist
a_5098;4;#39568c;artist
a_5099;5;#31688e;artist
a_2763;1;#481a6c;artist
a_4416;0;#440154;artist
a_4419;0;#440154;artist
a_185;1;#481a6c;artist
t_6992;2;#472f7d;tag
a_539;5;#31688e;artist
a_303;1;#481a6c;artist
a_16352;5;#31688e;artist
t_8964;2;#472f7d;tag
a_1405;0;#440154;artist
a_1957;5;#31688e;artist
t_1770;8;#1f988b;tag
a_2428;1;#481a6c;artist
u_286;3;#414487;user
u_1981;5;#31688e;user
a_8705;0;#440154;artist
a_6313;3;#414487;artist
a_5667;1;#481a6c;artist
a_8703;0;#440154;artist
a_7800;2;#472f7d;artist
a_3367;1;#481a6c;artist
a_1207;7;#23888e;artist
a_6685;5;#31688e;artist
a_18124;3;#414487;artist
a_12050;4;#39568c;artist
a_4208;1;#481a6c;artist
a_6905;7;#23888e;artist
t_6756;3;#414487;tag
t_7080;3;#414487;tag
a_8145;4;#39568c;artist
a_8140;4;#39568c;artist
a_448;5;#31688e;artist
a_446;5;#31688e;artist
t_7666;1;#481a6c;tag
a_13311;0;#440154;artist
t_8559;1;#481a6c;tag
t_3947;1;#481a6c;tag
a_7475;0;#440154;artist
a_3774;2;#472f7d;artist
a_3777;2;#472f7d;artist
a_3776;6;#2a788e;artist
a_2175;6;#2a788e;artist
a_6690;3;#414487;artist
t_5628;3;#414487;tag
t_5627;3;#414487;tag
u_1373;1;#481a6c;user
a_4437;9;#22a884;artist
a_4693;2;#472f7d;artist
a_10720;0;#440154;artist
t_2400;3;#414487;tag
u_535;3;#414487;user
a_2991;6;#2a788e;artist
a_15977;1;#481a6c;artist
a_1422;2;#472f7d;artist
a_5426;1;#481a6c;artist
a_12057;2;#472f7d;artist
a_2442;8;#1f988b;artist
a_2830;0;#440154;artist
u_1613;1;#481a6c;user
a_3168;7;#23888e;artist
t_1710;5;#31688e;tag
a_2699;1;#481a6c;artist
a_2693;0;#440154;artist
a_13637;2;#472f7d;artist
a_7534;7;#23888e;artist
a_5649;8;#1f988b;artist
a_4594;7;#23888e;artist
a_6739;4;#39568c;artist
a_6029;1;#481a6c;artist
a_2341;2;#472f7d;artist
a_4927;6;#2a788e;artist
a_4775;0;#440154;artist
a_11460;5;#31688e;artist
a_15566;1;#481a6c;artist
a_15567;1;#481a6c;artist
a_1855;1;#481a6c;artist
a_16727;0;#440154;artist
a_1858;1;#481a6c;artist
a_460;1;#481a6c;artist
a_469;3;#414487;artist
u_2095;6;#2a788e;user
a_9613;7;#23888e;artist
a_14885;2;#472f7d;artist
t_5724;7;#23888e;tag
a_6793;1;#481a6c;artist
t_2422;1;#481a6c;tag
t_11505;4;#39568c;tag
a_5365;2;#472f7d;artist
u_1435;3;#414487;user
u_2099;0;#440154;user
a_5529;3;#414487;artist
a_11613;0;#440154;artist
a_41;4;#39568c;artist
a_1197;1;#481a6c;artist
a_1191;1;#481a6c;artist
a_7076;5;#31688e;artist
a_1990;0;#440154;artist
a_1440;3;#414487;artist
a_3004;6;#2a788e;artist
u_598;3;#414487;user
a_5460;3;#414487;artist
u_1947;5;#31688e;user
t_8214;2;#472f7d;tag
u_868;0;#440154;user
u_860;2;#472f7d;user
a_1809;2;#472f7d;artist
u_1231;2;#472f7d;user
a_2419;6;#2a788e;artist
a_5196;0;#440154;artist
u_735;2;#472f7d;user
a_4713;3;#414487;artist
a_4710;3;#414487;artist
a_7623;6;#2a788e;artist
a_1298;4;#39568c;artist
a_1294;4;#39568c;artist
a_3921;2;#472f7d;artist
t_6247;5;#31688e;tag
t_6715;0;#440154;tag
a_1870;1;#481a6c;artist
a_1875;5;#31688e;artist
a_1876;1;#481a6c;artist
t_7597;0;#440154;tag
a_8697;6;#2a788e;artist
a_7838;6;#2a788e;artist
a_8696;2;#472f7d;artist
a_3732;7;#23888e;artist
a_3735;1;#481a6c;artist
a_12759;0;#440154;artist
a_12752;6;#2a788e;artist
a_14759;0;#440154;artist
a_9470;7;#23888e;artist
a_725;2;#472f7d;artist
a_8674;0;#440154;artist
a_6528;3;#414487;artist
u_657;1;#481a6c;user
a_5388;8;#1f988b;artist
a_5387;8;#1f988b;artist
a_107;0;#440154;artist
a_817;1;#481a6c;artist
a_4384;5;#31688e;artist
t_9367;3;#414487;tag
a_4035;0;#440154;artist
t_9366;4;#39568c;tag
a_4031;2;#472f7d;artist
a_1602;3;#414487;artist
a_10987;0;#440154;artist
u_1552;3;#414487;user
a_1462;8;#1f988b;artist
a_1461;3;#414487;artist
a_13516;5;#31688e;artist
a_11078;3;#414487;artist
u_1909;3;#414487;user
a_13984;2;#472f7d;artist
u_1921;1;#481a6c;user
a_13184;4;#39568c;artist
u_1928;6;#2a788e;user
a_3128;3;#414487;artist
t_8278;2;#472f7d;tag
a_3382;7;#23888e;artist
a_3384;7;#23888e;artist
a_2242;7;#23888e;artist
t_384;1;#481a6c;tag
u_2034;5;#31688e;user
u_1216;1;#481a6c;user
a_4550;1;#481a6c;artist
t_2508;1;#481a6c;tag
a_4557;3;#414487;artist
a_2381;1;#481a6c;artist
a_2380;1;#481a6c;artist
a_14324;9;#22a884;artist
a_2470;0;#440154;artist
a_2472;0;#440154;artist
a_10049;7;#23888e;artist
a_3245;1;#481a6c;artist
a_3303;6;#2a788e;artist
a_4731;0;#440154;artist
t_11710;5;#31688e;tag
a_3304;6;#2a788e;artist
a_12400;4;#39568c;artist
t_6261;0;#440154;tag
a_15053;1;#481a6c;artist
a_1813;2;#472f7d;artist
a_10575;1;#481a6c;artist
a_3307;4;#39568c;artist
a_6210;0;#440154;artist
a_3945;5;#31688e;artist
t_3922;4;#39568c;tag
a_5169;2;#472f7d;artist
t_1075;5;#31688e;tag
a_6217;0;#440154;artist
a_6542;0;#440154;artist
a_3249;0;#440154;artist
t_9313;1;#481a6c;tag
a_2043;0;#440154;artist
a_2047;6;#2a788e;artist
a_5014;1;#481a6c;artist
t_5319;4;#39568c;tag
a_6541;2;#472f7d;artist
t_4505;2;#472f7d;tag
a_3275;4;#39568c;artist
a_617;7;#23888e;artist
a_5016;2;#472f7d;artist
a_6576;2;#472f7d;artist
u_936;0;#440154;user
a_6759;0;#440154;artist
u_1279;0;#440154;user
a_1660;5;#31688e;artist
a_1669;5;#31688e;artist
a_16689;0;#440154;artist
t_7352;0;#440154;tag
u_935;4;#39568c;user
a_11070;3;#414487;artist
u_1847;12;#7ad151;user
a_5614;4;#39568c;artist
a_13168;4;#39568c;artist
a_13167;0;#440154;artist
a_13303;7;#23888e;artist
a_13306;6;#2a788e;artist
a_3247;1;#481a6c;artist
a_6819;1;#481a6c;artist
a_487;1;#481a6c;artist
a_2670;0;#440154;artist
a_7887;0;#440154;artist
t_506;4;#39568c;tag
a_3500;3;#414487;artist
a_3509;2;#472f7d;artist
a_5488;7;#23888e;artist
a_15601;4;#39568c;artist
a_263;6;#2a788e;artist
a_4532;0;#440154;artist
a_4284;2;#472f7d;artist
a_731;0;#440154;artist
a_10537;2;#472f7d;artist
a_16098;7;#23888e;artist
u_832;2;#472f7d;user
u_1644;2;#472f7d;user
a_4538;2;#472f7d;artist
a_1837;2;#472f7d;artist
a_1348;2;#472f7d;artist
a_6048;0;#440154;artist
a_1064;4;#39568c;artist
a_3551;4;#39568c;artist
a_8780;0;#440154;artist
u_21;3;#414487;user
a_12794;1;#481a6c;artist
a_3082;1;#481a6c;artist
a_2029;4;#39568c;artist
a_9032;4;#39568c;artist
a_1069;4;#39568c;artist
a_6056;1;#481a6c;artist
a_10491;1;#481a6c;artist
a_3868;0;#440154;artist
u_1861;1;#481a6c;user
a_6677;1;#481a6c;artist
a_2369;2;#472f7d;artist
a_13143;2;#472f7d;artist
a_12098;3;#414487;artist
u_1972;0;#440154;user
a_18;4;#39568c;artist
a_3694;0;#440154;artist
a_3690;0;#440154;artist
a_13;4;#39568c;artist
a_2610;5;#31688e;artist
a_11553;1;#481a6c;artist
u_2071;3;#414487;user
u_2076;1;#481a6c;user
a_6004;0;#440154;artist
a_9934;1;#481a6c;artist
a_6773;1;#481a6c;artist
t_1379;3;#414487;tag
t_12436;0;#440154;tag
a_5208;1;#481a6c;artist
a_5205;1;#481a6c;artist
a_2677;0;#440154;artist
a_13183;4;#39568c;artist
t_6225;1;#481a6c;tag
a_11752;7;#23888e;artist
a_18588;4;#39568c;artist
a_1588;3;#414487;artist
a_4059;2;#472f7d;artist
a_2671;0;#440154;artist
a_13185;4;#39568c;artist
a_4559;1;#481a6c;artist
a_2747;1;#481a6c;artist
t_5940;2;#472f7d;tag
a_17349;6;#2a788e;artist
a_6252;1;#481a6c;artist
a_3981;4;#39568c;artist
u_904;1;#481a6c;user
u_1061;2;#472f7d;user
u_908;1;#481a6c;user
u_1065;3;#414487;user
a_3202;4;#39568c;artist
a_1342;2;#472f7d;artist
a_4896;1;#481a6c;artist
a_17754;6;#2a788e;artist
a_10967;3;#414487;artist
a_10610;0;#440154;artist
a_10618;5;#31688e;artist
a_8369;4;#39568c;artist
a_563;2;#472f7d;artist
a_560;2;#472f7d;artist
a_566;6;#2a788e;artist
a_16757;0;#440154;artist
a_6939;4;#39568c;artist
a_16752;0;#440154;artist
a_6930;0;#440154;artist
t_6033;1;#481a6c;tag
u_2047;0;#440154;user
a_10552;7;#23888e;artist
u_2052;2;#472f7d;user
u_2056;1;#481a6c;user
a_2633;4;#39568c;artist
a_2630;2;#472f7d;artist
a_5915;4;#39568c;artist
t_8566;2;#472f7d;tag
a_3548;1;#481a6c;artist
a_3542;1;#481a6c;artist
a_3543;1;#481a6c;artist
a_2496;0;#440154;artist
a_2491;2;#472f7d;artist
a_3756;3;#414487;artist
a_17510;0;#440154;artist
t_2879;5;#31688e;tag
a_4790;2;#472f7d;artist
a_4795;2;#472f7d;artist
a_12791;1;#481a6c;artist
a_9;4;#39568c;artist
a_18615;6;#2a788e;artist
a_4136;1;#481a6c;artist
a_3080;3;#414487;artist
a_1566;1;#481a6c;artist
a_12723;8;#1f988b;artist
a_1306;0;#440154;artist
a_15630;0;#440154;artist
a_7834;3;#414487;artist
a_11612;0;#440154;artist
a_3043;1;#481a6c;artist
a_8545;2;#472f7d;artist
t_9374;5;#31688e;tag
t_5801;0;#440154;tag
a_15981;1;#481a6c;artist
a_5217;1;#481a6c;artist
a_2792;2;#472f7d;artist
a_4620;2;#472f7d;artist
a_2579;1;#481a6c;artist
a_7331;2;#472f7d;artist
a_431;5;#31688e;artist
a_17956;0;#440154;artist
u_2015;1;#481a6c;user
t_6050;3;#414487;tag
a_5035;3;#414487;artist
a_1509;5;#31688e;artist
a_1794;4;#39568c;artist
a_6348;2;#472f7d;artist
a_7021;0;#440154;artist
a_6261;4;#39568c;artist
t_8546;5;#31688e;tag
t_8547;2;#472f7d;tag
a_7241;8;#1f988b;artist
a_8556;2;#472f7d;artist
u_1291;5;#31688e;user
a_16948;2;#472f7d;artist
a_931;2;#472f7d;artist
a_937;2;#472f7d;artist
a_9860;0;#440154;artist
a_3435;4;#39568c;artist
a_3433;4;#39568c;artist
a_1096;1;#481a6c;artist
a_1095;5;#31688e;artist
t_6915;0;#440154;tag
a_9307;5;#31688e;artist
a_13517;8;#1f988b;artist
a_1326;4;#39568c;artist
a_1891;4;#39568c;artist
a_15642;2;#472f7d;artist
a_782;0;#440154;artist
a_10394;6;#2a788e;artist
a_17382;0;#440154;artist
a_2173;0;#440154;artist
u_36;1;#481a6c;user
a_2905;7;#23888e;artist
a_13715;5;#31688e;artist
a_9926;2;#472f7d;artist
u_23;4;#39568c;user
a_2772;2;#472f7d;artist
t_2449;0;#440154;tag
a_16490;3;#414487;artist
a_10675;2;#472f7d;artist
a_2514;0;#440154;artist
a_1156;0;#440154;artist
a_4325;2;#472f7d;artist
a_8853;0;#440154;artist
a_219;5;#31688e;artist
a_11596;2;#472f7d;artist
a_2360;2;#472f7d;artist
t_5931;1;#481a6c;tag
a_5407;8;#1f988b;artist
t_5936;1;#481a6c;tag
a_10017;4;#39568c;artist
t_4473;7;#23888e;tag
a_12653;7;#23888e;artist
a_7265;0;#440154;artist
a_7264;0;#440154;artist
a_13838;3;#414487;artist
a_14386;3;#414487;artist
u_764;2;#472f7d;user
a_12115;6;#2a788e;artist
a_6205;0;#440154;artist
u_539;4;#39568c;user
a_101;0;#440154;artist
a_9959;5;#31688e;artist
a_4273;2;#472f7d;artist
a_17336;6;#2a788e;artist
u_2097;5;#31688e;user
t_10209;0;#440154;tag
a_3863;0;#440154;artist
t_10201;0;#440154;tag
a_5083;9;#22a884;artist
a_4174;0;#440154;artist
a_1525;2;#472f7d;artist
a_1529;2;#472f7d;artist
a_919;2;#472f7d;artist
t_6938;2;#472f7d;tag
t_6428;5;#31688e;tag
a_1055;1;#481a6c;artist
a_9327;4;#39568c;artist
a_5091;9;#22a884;artist
a_12469;6;#2a788e;artist
t_10979;5;#31688e;tag
u_1624;0;#440154;user
a_9734;4;#39568c;artist
a_11843;1;#481a6c;artist
a_8585;4;#39568c;artist
a_8583;0;#440154;artist
a_13735;3;#414487;artist
a_1427;6;#2a788e;artist
a_6439;1;#481a6c;artist
a_8931;1;#481a6c;artist
a_2533;5;#31688e;artist
a_156;4;#39568c;artist
a_9856;1;#481a6c;artist
a_8934;1;#481a6c;artist
a_4341;2;#472f7d;artist
a_4342;2;#472f7d;artist
a_4346;1;#481a6c;artist
a_6910;0;#440154;artist
a_16150;4;#39568c;artist
a_276;7;#23888e;artist
a_10676;2;#472f7d;artist
a_10672;2;#472f7d;artist
a_3443;0;#440154;artist
u_1024;1;#481a6c;user
a_3864;2;#472f7d;artist
a_17466;4;#39568c;artist
t_1433;2;#472f7d;tag
t_6354;4;#39568c;tag
u_1705;5;#31688e;user
a_8642;5;#31688e;artist
a_2259;7;#23888e;artist
a_8947;1;#481a6c;artist
t_2986;2;#472f7d;tag
u_395;1;#481a6c;user
a_870;4;#39568c;artist
a_4159;2;#472f7d;artist
a_1507;3;#414487;artist
a_1502;5;#31688e;artist
a_3758;1;#481a6c;artist
a_3692;5;#31688e;artist
t_5315;2;#472f7d;tag
a_645;7;#23888e;artist
a_644;3;#414487;artist
u_1643;4;#39568c;user
t_7130;1;#481a6c;tag
a_13757;1;#481a6c;artist
a_2611;5;#31688e;artist
a_2736;2;#472f7d;artist
a_2268;0;#440154;artist
a_2738;1;#481a6c;artist
a_9707;5;#31688e;artist
t_9249;6;#2a788e;tag
a_14996;8;#1f988b;artist
a_8653;3;#414487;artist
a_11229;5;#31688e;artist
u_1957;8;#1f988b;user
a_8819;2;#472f7d;artist
u_897;2;#472f7d;user
a_9415;1;#481a6c;artist
u_777;4;#39568c;user
a_6006;1;#481a6c;artist
a_4368;1;#481a6c;artist
t_12284;1;#481a6c;tag
a_10693;1;#481a6c;artist
a_13450;2;#472f7d;artist
a_1263;1;#481a6c;artist
a_252;3;#414487;artist
a_7047;2;#472f7d;artist
a_7101;2;#472f7d;artist
a_9800;1;#481a6c;artist
a_8410;5;#31688e;artist
u_1588;8;#1f988b;user
a_435;5;#31688e;artist
a_3862;6;#2a788e;artist
a_5008;2;#472f7d;artist
u_1583;5;#31688e;user
a_3946;1;#481a6c;artist
a_9632;5;#31688e;artist
u_1126;1;#481a6c;user
a_5845;7;#23888e;artist
a_9633;5;#31688e;artist
a_850;1;#481a6c;artist
t_5018;5;#31688e;tag
a_1077;4;#39568c;artist
u_1520;5;#31688e;user
a_1380;1;#481a6c;artist
u_712;5;#31688e;user
a_9636;1;#481a6c;artist
a_7470;0;#440154;artist
u_1009;1;#481a6c;user
u_1008;0;#440154;user
u_891;1;#481a6c;user
t_6688;5;#31688e;tag
u_243;3;#414487;user
a_6389;3;#414487;artist
t_4352;1;#481a6c;tag
a_7561;6;#2a788e;artist
t_8463;5;#31688e;tag
a_7871;1;#481a6c;artist
u_1441;5;#31688e;user
u_1119;1;#481a6c;user
u_1449;2;#472f7d;user
a_751;0;#440154;artist
a_750;6;#2a788e;artist
a_4837;1;#481a6c;artist
a_4831;1;#481a6c;artist
a_8384;1;#481a6c;artist
a_8389;4;#39568c;artist
a_3371;5;#31688e;artist
a_10320;6;#2a788e;artist
t_11924;4;#39568c;tag
a_15054;1;#481a6c;artist
a_11141;6;#2a788e;artist
a_15791;0;#440154;artist
a_9260;0;#440154;artist
t_6223;2;#472f7d;tag
a_1245;1;#481a6c;artist
t_6143;1;#481a6c;tag
t_3645;5;#31688e;tag
a_13743;6;#2a788e;artist
a_17797;4;#39568c;artist
a_10002;0;#440154;artist
u_744;1;#481a6c;user
a_13891;0;#440154;artist
u_1245;1;#481a6c;user
a_8600;7;#23888e;artist
t_5769;3;#414487;tag
t_5948;2;#472f7d;tag
a_6597;1;#481a6c;artist
a_6594;1;#481a6c;artist
t_4540;4;#39568c;tag
a_4447;0;#440154;artist
u_1309;2;#472f7d;user
a_4196;1;#481a6c;artist
a_1015;4;#39568c;artist
u_776;1;#481a6c;user
a_1812;1;#481a6c;artist
t_10199;5;#31688e;tag
a_6197;5;#31688e;artist
u_432;1;#481a6c;user
a_6194;1;#481a6c;artist
a_353;3;#414487;artist
a_3293;5;#31688e;artist
a_2813;4;#39568c;artist
a_2166;0;#440154;artist
a_1900;4;#39568c;artist
a_1904;3;#414487;artist
a_1905;1;#481a6c;artist
a_1908;6;#2a788e;artist
a_2735;1;#481a6c;artist
t_8966;5;#31688e;tag
a_2907;7;#23888e;artist
a_2909;7;#23888e;artist
t_4376;3;#414487;tag
a_4218;1;#481a6c;artist
a_6362;2;#472f7d;artist
a_2848;2;#472f7d;artist
a_2843;1;#481a6c;artist
a_12552;4;#39568c;artist
a_12553;3;#414487;artist
a_6108;11;#54c568;artist
a_3462;9;#22a884;artist
a_2591;5;#31688e;artist
a_2594;1;#481a6c;artist
a_2961;1;#481a6c;artist
a_6881;4;#39568c;artist
t_9754;0;#440154;tag
a_5100;1;#481a6c;artist
a_13250;1;#481a6c;artist
a_4137;1;#481a6c;artist
a_11249;3;#414487;artist
t_3330;3;#414487;tag
a_13563;0;#440154;artist
a_6906;0;#440154;artist
t_6834;2;#472f7d;tag
a_1739;0;#440154;artist
u_737;2;#472f7d;user
a_3675;4;#39568c;artist
a_3676;5;#31688e;artist
a_7998;3;#414487;artist
t_5923;3;#414487;tag
t_585;4;#39568c;tag
a_13210;4;#39568c;artist
u_1684;3;#414487;user
a_1953;0;#440154;artist
t_1285;2;#472f7d;tag
a_2104;9;#22a884;artist
a_2107;3;#414487;artist
a_2100;9;#22a884;artist
a_4466;7;#23888e;artist
u_178;2;#472f7d;user
a_5841;2;#472f7d;artist
a_7077;5;#31688e;artist
a_994;4;#39568c;artist
a_991;0;#440154;artist
a_5414;0;#440154;artist
t_11730;1;#481a6c;tag
a_4649;0;#440154;artist
a_1698;3;#414487;artist
a_13327;0;#440154;artist
a_2834;2;#472f7d;artist
a_3683;1;#481a6c;artist
t_6318;2;#472f7d;tag
u_1790;5;#31688e;user
a_1969;0;#440154;artist
a_4258;4;#39568c;artist
a_6073;4;#39568c;artist
t_3805;4;#39568c;tag
t_8643;6;#2a788e;tag
t_2693;5;#31688e;tag
a_2924;7;#23888e;artist
a_7347;4;#39568c;artist
a_3199;3;#414487;artist
a_2537;5;#31688e;artist
t_4319;1;#481a6c;tag
a_2821;5;#31688e;artist
a_2828;0;#440154;artist
a_7525;5;#31688e;artist
a_12279;1;#481a6c;artist
a_6345;0;#440154;artist
a_7237;1;#481a6c;artist
a_8829;0;#440154;artist
a_3222;0;#440154;artist
a_6794;1;#481a6c;artist
a_3205;5;#31688e;artist
a_3333;1;#481a6c;artist
u_1405;5;#31688e;user
a_2317;6;#2a788e;artist
t_5867;1;#481a6c;tag
a_4875;4;#39568c;artist
a_17710;7;#23888e;artist
a_1691;3;#414487;artist
t_6114;1;#481a6c;tag
a_10463;4;#39568c;artist
a_9229;2;#472f7d;artist
a_1755;5;#31688e;artist
a_8689;0;#440154;artist
t_5410;2;#472f7d;tag
a_11986;4;#39568c;artist
a_15323;3;#414487;artist
a_13275;4;#39568c;artist
t_9721;4;#39568c;tag
t_3717;2;#472f7d;tag
u_487;3;#414487;user
t_8367;7;#23888e;tag
u_154;1;#481a6c;user
a_5679;7;#23888e;artist
u_1537;3;#414487;user
a_4402;0;#440154;artist
a_2000;9;#22a884;artist
a_10116;0;#440154;artist
t_818;2;#472f7d;tag
a_2857;2;#472f7d;artist
t_11415;4;#39568c;tag
t_6373;3;#414487;tag
t_6866;6;#2a788e;tag
t_6595;5;#31688e;tag
u_55;7;#23888e;user
a_3745;2;#472f7d;artist
a_2940;1;#481a6c;artist
a_1945;0;#440154;artist
u_461;4;#39568c;user
t_4335;1;#481a6c;tag
a_2805;3;#414487;artist
a_9783;0;#440154;artist
u_1647;3;#414487;user
u_1649;3;#414487;user
a_6321;7;#23888e;artist
t_3085;0;#440154;tag
a_6896;7;#23888e;artist
t_5249;2;#472f7d;tag
a_2165;0;#440154;artist
a_2731;0;#440154;artist
a_1395;0;#440154;artist
t_2591;2;#472f7d;tag
a_2638;6;#2a788e;artist
a_4230;0;#440154;artist
a_5412;0;#440154;artist
a_9206;0;#440154;artist
a_1775;5;#31688e;artist
a_11342;4;#39568c;artist
a_10472;2;#472f7d;artist
a_4690;2;#472f7d;artist
a_8153;6;#2a788e;artist
t_7650;3;#414487;tag
a_11747;0;#440154;artist
a_971;5;#31688e;artist
u_141;4;#39568c;user
a_3765;8;#1f988b;artist
t_4076;4;#39568c;tag
t_1005;1;#481a6c;tag
a_16287;8;#1f988b;artist
a_2148;1;#481a6c;artist
u_606;2;#472f7d;user
a_6687;5;#31688e;artist
a_6681;5;#31688e;artist
a_6730;5;#31688e;artist
a_18656;2;#472f7d;artist
a_4936;1;#481a6c;artist
a_4931;0;#440154;artist
a_13260;1;#481a6c;artist
a_6179;0;#440154;artist
a_338;3;#414487;artist
a_5041;7;#23888e;artist
a_10133;6;#2a788e;artist
u_347;1;#481a6c;user
a_3628;2;#472f7d;artist
t_3720;0;#440154;tag
a_1432;3;#414487;artist
a_1434;3;#414487;artist
a_7565;6;#2a788e;artist
a_6032;0;#440154;artist
a_17546;7;#23888e;artist
u_1998;5;#31688e;user
a_5658;4;#39568c;artist
a_2688;0;#440154;artist
a_261;5;#31688e;artist
a_10387;0;#440154;artist
a_7874;4;#39568c;artist
a_1374;2;#472f7d;artist
t_1397;1;#481a6c;tag
a_8459;1;#481a6c;artist
u_1591;3;#414487;user
t_3993;7;#23888e;tag
a_8313;2;#472f7d;artist
a_6632;7;#23888e;artist
a_2422;0;#440154;artist
a_5434;6;#2a788e;artist
t_12210;2;#472f7d;tag
