nodeID;communityID;color;type
p7534;4;#46327e;paper
p8385;0;#440154;paper
p6441;2;#481b6d;paper
p466;1;#470e61;paper
t10837;1;#470e61;topic
a2766;0;#440154;author
p5574;3;#482677;paper
p2830;5;#433d84;paper
p7682;3;#482677;paper
p3442;6;#3f4788;paper
p6350;7;#3b528b;paper
p3762;4;#46327e;paper
p667;1;#470e61;paper
p2090;3;#482677;paper
t10540;8;#365c8d;topic
p675;1;#470e61;paper
p6827;2;#481b6d;paper
p5037;1;#470e61;paper
p7295;16;#1fa187;paper
p1241;3;#482677;paper
p3597;21;#5ec962;paper
a2020;20;#4ac16d;author
p5093;1;#470e61;paper
p5977;2;#481b6d;paper
p2833;0;#440154;paper
p7049;2;#481b6d;paper
p5208;3;#482677;paper
p7223;23;#89d548;paper
p3996;2;#481b6d;paper
p4548;1;#470e61;paper
p2579;6;#3f4788;paper
p5277;6;#3f4788;paper
p3090;10;#2e6e8e;paper
p3153;0;#440154;paper
t10194;1;#470e61;topic
p7935;3;#482677;paper
p6372;13;#24878e;paper
p6832;8;#365c8d;paper
p6377;11;#2a768e;paper
p5677;1;#470e61;paper
a1067;0;#440154;author
p4380;2;#481b6d;paper
p407;1;#470e61;paper
p2177;15;#1f998a;paper
p9113;15;#1f998a;paper
p1827;3;#482677;paper
p3890;2;#481b6d;paper
p2863;2;#481b6d;paper
p5069;3;#482677;paper
p4969;1;#470e61;paper
a448;3;#482677;author
p443;1;#470e61;paper
p9520;0;#440154;paper
p5729;1;#470e61;paper
p4670;3;#482677;paper
p4165;16;#1fa187;paper
p6200;2;#481b6d;paper
a3929;4;#46327e;author
p8537;0;#440154;paper
p8440;2;#481b6d;paper
p8070;4;#46327e;paper
a3881;2;#481b6d;author
p5164;7;#3b528b;paper
p7535;4;#46327e;paper
p151;1;#470e61;paper
p5595;1;#470e61;paper
p3757;2;#481b6d;paper
a3863;8;#365c8d;author
p472;3;#482677;paper
p1592;4;#46327e;paper
p7611;12;#277f8e;paper
p4889;7;#3b528b;paper
p7911;3;#482677;paper
p8057;4;#46327e;paper
p6279;13;#24878e;paper
p4586;16;#1fa187;paper
p3489;8;#365c8d;paper
p332;16;#1fa187;paper
p9404;0;#440154;paper
t11265;2;#481b6d;topic
a1757;5;#433d84;author
p4308;7;#3b528b;paper
p7357;2;#481b6d;paper
p2543;4;#46327e;paper
a1786;3;#482677;author
p7559;3;#482677;paper
p7268;9;#32658e;paper
a657;1;#470e61;author
p2636;0;#440154;paper
p9385;5;#433d84;paper
p6999;2;#481b6d;paper
p7997;3;#482677;paper
p2166;9;#32658e;paper
p2019;20;#4ac16d;paper
p3797;3;#482677;paper
p1885;4;#46327e;paper
p4594;4;#46327e;paper
p5079;1;#470e61;paper
a1042;5;#433d84;author
p4716;14;#21918c;paper
p7996;3;#482677;paper
a3001;0;#440154;author
p9820;2;#481b6d;paper
p8172;3;#482677;paper
p10135;4;#46327e;paper
p10019;4;#46327e;paper
p8071;3;#482677;paper
p1326;3;#482677;paper
p201;1;#470e61;paper
p5380;1;#470e61;paper
p1998;3;#482677;paper
p4182;2;#481b6d;paper
p8220;3;#482677;paper
p3140;0;#440154;paper
p2487;5;#433d84;paper
p9413;0;#440154;paper
p7399;9;#32658e;paper
a6011;2;#481b6d;author
p7802;3;#482677;paper
p6895;2;#481b6d;paper
p4283;7;#3b528b;paper
p441;3;#482677;paper
p5593;1;#470e61;paper
p4531;1;#470e61;paper
p5229;1;#470e61;paper
p8110;3;#482677;paper
a15;6;#3f4788;author
a3064;0;#440154;author
p3084;5;#433d84;paper
p6352;4;#46327e;paper
p6210;2;#481b6d;paper
p7467;3;#482677;paper
p9581;0;#440154;paper
p6416;9;#32658e;paper
p8643;0;#440154;paper
p2574;0;#440154;paper
p1781;9;#32658e;paper
p2103;14;#21918c;paper
p8898;0;#440154;paper
p6636;2;#481b6d;paper
p3036;0;#440154;paper
a856;7;#3b528b;author
p7200;8;#365c8d;paper
p4976;1;#470e61;paper
p8974;2;#481b6d;paper
p6193;4;#46327e;paper
p558;9;#32658e;paper
t11368;4;#46327e;topic
p1478;14;#21918c;paper
p1154;3;#482677;paper
p8722;0;#440154;paper
p1951;19;#3aba76;paper
p4937;13;#24878e;paper
p8119;3;#482677;paper
p7445;3;#482677;paper
p2595;5;#433d84;paper
p9273;0;#440154;paper
p3142;0;#440154;paper
p4026;8;#365c8d;paper
p8253;3;#482677;paper
p6618;2;#481b6d;paper
p236;4;#46327e;paper
p6578;2;#481b6d;paper
p8802;20;#4ac16d;paper
p4977;1;#470e61;paper
p7053;2;#481b6d;paper
p5924;2;#481b6d;paper
a993;3;#482677;author
p9282;0;#440154;paper
a479;4;#46327e;author
p9752;0;#440154;paper
p2305;16;#1fa187;paper
p3332;0;#440154;paper
p7364;8;#365c8d;paper
p7135;6;#3f4788;paper
p3938;2;#481b6d;paper
a1564;6;#3f4788;author
p973;5;#433d84;paper
p7896;3;#482677;paper
t12108;2;#481b6d;topic
p1662;3;#482677;paper
p4871;2;#481b6d;paper
p8307;0;#440154;paper
p7860;3;#482677;paper
p4862;1;#470e61;paper
p5067;6;#3f4788;paper
a7939;3;#482677;author
p5040;1;#470e61;paper
p8531;0;#440154;paper
p7471;18;#2db27d;paper
p7726;3;#482677;paper
p188;13;#24878e;paper
p8387;5;#433d84;paper
p1369;0;#440154;paper
a5910;0;#440154;author
p6753;2;#481b6d;paper
p2560;10;#2e6e8e;paper
p2640;0;#440154;paper
p2826;8;#365c8d;paper
p4177;2;#481b6d;paper
p7183;0;#440154;paper
p5856;2;#481b6d;paper
p6573;2;#481b6d;paper
p2458;10;#2e6e8e;paper
p3510;0;#440154;paper
p2087;3;#482677;paper
p8140;3;#482677;paper
p6369;2;#481b6d;paper
p9035;17;#24aa83;paper
p4827;3;#482677;paper
p3488;10;#2e6e8e;paper
p6904;2;#481b6d;paper
p7397;2;#481b6d;paper
p8881;6;#3f4788;paper
p1183;3;#482677;paper
p9387;0;#440154;paper
p9463;0;#440154;paper
t10351;4;#46327e;topic
p9382;0;#440154;paper
p3924;2;#481b6d;paper
p5327;1;#470e61;paper
a685;1;#470e61;author
p6057;2;#481b6d;paper
p7607;3;#482677;paper
a4482;3;#482677;author
p8541;0;#440154;paper
p7784;3;#482677;paper
p4791;1;#470e61;paper
p2742;0;#440154;paper
p9991;4;#46327e;paper
p4058;2;#481b6d;paper
p8401;0;#440154;paper
p4653;7;#3b528b;paper
p4089;2;#481b6d;paper
p4595;1;#470e61;paper
p6889;2;#481b6d;paper
p9386;0;#440154;paper
p9336;6;#3f4788;paper
p9457;0;#440154;paper
p1378;3;#482677;paper
p1257;5;#433d84;paper
p8422;6;#3f4788;paper
p9036;1;#470e61;paper
a3686;2;#481b6d;author
p6467;11;#2a768e;paper
p9226;0;#440154;paper
p10160;4;#46327e;paper
p9923;0;#440154;paper
p9076;2;#481b6d;paper
p5603;1;#470e61;paper
t10359;0;#440154;topic
p8145;3;#482677;paper
p7025;2;#481b6d;paper
p5284;1;#470e61;paper
p4616;1;#470e61;paper
p658;1;#470e61;paper
p115;1;#470e61;paper
p9205;21;#5ec962;paper
p5209;21;#5ec962;paper
a258;4;#46327e;author
p1344;14;#21918c;paper
p8878;0;#440154;paper
p8506;0;#440154;paper
p3822;16;#1fa187;paper
p8133;3;#482677;paper
p389;1;#470e61;paper
p7462;3;#482677;paper
p2349;3;#482677;paper
p7764;4;#46327e;paper
p105;1;#470e61;paper
p7615;3;#482677;paper
p4816;1;#470e61;paper
a1003;3;#482677;author
a2482;2;#481b6d;author
p1246;4;#46327e;paper
a3348;0;#440154;author
p7883;3;#482677;paper
p8495;0;#440154;paper
a4396;9;#32658e;author
p9219;2;#481b6d;paper
p3653;2;#481b6d;paper
p5834;2;#481b6d;paper
p8766;0;#440154;paper
p7597;3;#482677;paper
p4434;9;#32658e;paper
p3579;2;#481b6d;paper
p6271;8;#365c8d;paper
p3741;8;#365c8d;paper
p1672;3;#482677;paper
p7633;4;#46327e;paper
p1287;0;#440154;paper
p1898;2;#481b6d;paper
p6213;7;#3b528b;paper
p8733;0;#440154;paper
a2711;5;#433d84;author
p85;12;#277f8e;paper
p3394;0;#440154;paper
p5812;2;#481b6d;paper
p6184;3;#482677;paper
p2459;5;#433d84;paper
p8149;3;#482677;paper
p7829;9;#32658e;paper
p2821;0;#440154;paper
p5731;8;#365c8d;paper
t11141;4;#46327e;topic
p8721;0;#440154;paper
p6262;7;#3b528b;paper
p3469;2;#481b6d;paper
p6425;2;#481b6d;paper
p2404;11;#2a768e;paper
p6521;2;#481b6d;paper
p1836;4;#46327e;paper
p9587;0;#440154;paper
a3960;2;#481b6d;author
p7178;0;#440154;paper
p849;13;#24878e;paper
p6472;11;#2a768e;paper
p5146;1;#470e61;paper
p5174;1;#470e61;paper
p10115;3;#482677;paper
p4127;11;#2a768e;paper
p9754;0;#440154;paper
p5643;1;#470e61;paper
p2809;0;#440154;paper
p3959;7;#3b528b;paper
p10150;4;#46327e;paper
p4675;4;#46327e;paper
p6019;2;#481b6d;paper
p6482;2;#481b6d;paper
p1464;14;#21918c;paper
p7731;3;#482677;paper
p8527;0;#440154;paper
p5235;13;#24878e;paper
p1734;3;#482677;paper
p7120;0;#440154;paper
p5273;6;#3f4788;paper
a1716;2;#481b6d;author
p9740;16;#1fa187;paper
p9778;0;#440154;paper
p5882;8;#365c8d;paper
p5877;6;#3f4788;paper
p7069;2;#481b6d;paper
p4465;1;#470e61;paper
p8782;0;#440154;paper
p1117;0;#440154;paper
a3329;5;#433d84;author
p8481;0;#440154;paper
p2992;0;#440154;paper
p5770;1;#470e61;paper
p8100;3;#482677;paper
p8000;14;#21918c;paper
p8532;0;#440154;paper
p9553;0;#440154;paper
p2643;10;#2e6e8e;paper
a2097;3;#482677;author
p1587;14;#21918c;paper
p1460;3;#482677;paper
p3707;2;#481b6d;paper
p1759;3;#482677;paper
p3551;2;#481b6d;paper
p2044;3;#482677;paper
p8642;0;#440154;paper
p8668;0;#440154;paper
p7964;19;#3aba76;paper
a3424;8;#365c8d;author
p320;3;#482677;paper
p3524;0;#440154;paper
p7804;3;#482677;paper
p822;10;#2e6e8e;paper
p8757;2;#481b6d;paper
p7148;0;#440154;paper
p9248;12;#277f8e;paper
p5524;1;#470e61;paper
p1563;6;#3f4788;paper
p9472;0;#440154;paper
p6772;3;#482677;paper
p4276;2;#481b6d;paper
p4444;3;#482677;paper
p5358;1;#470e61;paper
p2085;3;#482677;paper
p7092;2;#481b6d;paper
p6494;2;#481b6d;paper
a3785;9;#32658e;author
p400;1;#470e61;paper
p7205;0;#440154;paper
p9242;0;#440154;paper
p5890;2;#481b6d;paper
p6547;15;#1f998a;paper
p96;1;#470e61;paper
p2450;5;#433d84;paper
p6196;2;#481b6d;paper
p3509;12;#277f8e;paper
a1871;0;#440154;author
p5105;4;#46327e;paper
p9514;14;#21918c;paper
a1408;0;#440154;author
p9882;23;#89d548;paper
p7143;0;#440154;paper
p5806;2;#481b6d;paper
p5182;1;#470e61;paper
p8734;0;#440154;paper
p6044;4;#46327e;paper
p864;7;#3b528b;paper
p7756;14;#21918c;paper
p9215;0;#440154;paper
a4319;2;#481b6d;author
p3737;7;#3b528b;paper
p5108;1;#470e61;paper
p7609;3;#482677;paper
p8588;5;#433d84;paper
p5656;4;#46327e;paper
a2273;9;#32658e;author
t10883;7;#3b528b;topic
a725;1;#470e61;author
p1934;3;#482677;paper
p1323;3;#482677;paper
t11965;0;#440154;topic
p9433;0;#440154;paper
p8975;2;#481b6d;paper
p2291;1;#470e61;paper
p5681;8;#365c8d;paper
a2411;8;#365c8d;author
p9378;6;#3f4788;paper
p4214;2;#481b6d;paper
t11074;5;#433d84;topic
p6929;2;#481b6d;paper
p4358;2;#481b6d;paper
p9308;0;#440154;paper
p7260;9;#32658e;paper
t11534;14;#21918c;topic
p9505;0;#440154;paper
p9897;4;#46327e;paper
p8526;0;#440154;paper
t10898;15;#1f998a;topic
p2608;0;#440154;paper
p3292;4;#46327e;paper
p2221;1;#470e61;paper
t10519;1;#470e61;topic
p3749;2;#481b6d;paper
p3584;2;#481b6d;paper
p7251;2;#481b6d;paper
p8051;3;#482677;paper
a6770;12;#277f8e;author
p4947;6;#3f4788;paper
p2463;0;#440154;paper
p8919;7;#3b528b;paper
p3281;6;#3f4788;paper
p8540;0;#440154;paper
p1732;3;#482677;paper
p5261;1;#470e61;paper
p4497;7;#3b528b;paper
p10167;4;#46327e;paper
t10380;3;#482677;topic
p7000;7;#3b528b;paper
p2779;5;#433d84;paper
p6163;0;#440154;paper
p5811;3;#482677;paper
p638;9;#32658e;paper
p7257;2;#481b6d;paper
p6810;2;#481b6d;paper
p2940;3;#482677;paper
a5206;1;#470e61;author
p3723;1;#470e61;paper
p8533;0;#440154;paper
p8747;6;#3f4788;paper
p1226;3;#482677;paper
p4558;4;#46327e;paper
p7604;3;#482677;paper
p3223;17;#24aa83;paper
p9875;5;#433d84;paper
p10085;0;#440154;paper
p4822;1;#470e61;paper
p5313;1;#470e61;paper
a1223;0;#440154;author
p5785;7;#3b528b;paper
p7585;3;#482677;paper
a2375;6;#3f4788;author
p5654;1;#470e61;paper
p7728;3;#482677;paper
a4199;11;#2a768e;author
p3050;0;#440154;paper
p4512;3;#482677;paper
p205;1;#470e61;paper
p2297;1;#470e61;paper
p7131;1;#470e61;paper
p7754;3;#482677;paper
p7853;3;#482677;paper
p3471;21;#5ec962;paper
p6042;0;#440154;paper
p7245;2;#481b6d;paper
p7306;1;#470e61;paper
p4890;7;#3b528b;paper
p5672;1;#470e61;paper
p9154;5;#433d84;paper
p8503;18;#2db27d;paper
t10345;8;#365c8d;topic
p1825;3;#482677;paper
p4705;7;#3b528b;paper
p5419;15;#1f998a;paper
p4680;7;#3b528b;paper
p4529;1;#470e61;paper
p6179;2;#481b6d;paper
p2823;0;#440154;paper
p2437;8;#365c8d;paper
p2746;0;#440154;paper
a323;3;#482677;author
p5474;1;#470e61;paper
p7386;2;#481b6d;paper
p5963;18;#2db27d;paper
p3592;2;#481b6d;paper
p5086;1;#470e61;paper
p7391;8;#365c8d;paper
p6512;2;#481b6d;paper
p5160;1;#470e61;paper
p6387;2;#481b6d;paper
p7379;14;#21918c;paper
p4637;1;#470e61;paper
p5969;3;#482677;paper
p1795;4;#46327e;paper
p2511;5;#433d84;paper
a2381;5;#433d84;author
t11366;3;#482677;topic
p2374;6;#3f4788;paper
t11279;0;#440154;topic
p4756;9;#32658e;paper
p7283;2;#481b6d;paper
p2861;10;#2e6e8e;paper
p573;2;#481b6d;paper
p7478;3;#482677;paper
p6314;3;#482677;paper
p9275;0;#440154;paper
p6680;2;#481b6d;paper
p4018;8;#365c8d;paper
p9645;4;#46327e;paper
p299;11;#2a768e;paper
p2540;5;#433d84;paper
p3434;0;#440154;paper
p7739;9;#32658e;paper
p35;1;#470e61;paper
p7685;3;#482677;paper
p1818;2;#481b6d;paper
p5257;4;#46327e;paper
p555;6;#3f4788;paper
p7133;6;#3f4788;paper
p7104;6;#3f4788;paper
p6902;3;#482677;paper
t10849;15;#1f998a;topic
p3941;15;#1f998a;paper
p9635;0;#440154;paper
p7337;3;#482677;paper
p7218;0;#440154;paper
p6569;2;#481b6d;paper
p2224;8;#365c8d;paper
p10026;5;#433d84;paper
p8218;3;#482677;paper
p4235;11;#2a768e;paper
p1150;3;#482677;paper
p5049;1;#470e61;paper
p9466;6;#3f4788;paper
a1956;0;#440154;author
p2483;2;#481b6d;paper
a1353;3;#482677;author
p4643;1;#470e61;paper
p4470;1;#470e61;paper
p5912;8;#365c8d;paper
a7428;3;#482677;author
p6423;3;#482677;paper
p8894;0;#440154;paper
p4459;7;#3b528b;paper
p1869;0;#440154;paper
p376;1;#470e61;paper
a1577;2;#481b6d;author
p1725;4;#46327e;paper
p9695;0;#440154;paper
a2616;0;#440154;author
p5833;2;#481b6d;paper
p6393;2;#481b6d;paper
p3543;2;#481b6d;paper
p4333;2;#481b6d;paper
p7164;0;#440154;paper
p7247;2;#481b6d;paper
p8778;0;#440154;paper
p4117;9;#32658e;paper
p7427;3;#482677;paper
p8660;0;#440154;paper
a2854;20;#4ac16d;author
p591;9;#32658e;paper
p6625;2;#481b6d;paper
p9383;0;#440154;paper
p7338;8;#365c8d;paper
p2587;0;#440154;paper
a1570;3;#482677;author
p8806;5;#433d84;paper
p3181;12;#277f8e;paper
a3199;2;#481b6d;author
p6502;0;#440154;paper
p1569;3;#482677;paper
p3726;2;#481b6d;paper
p8911;14;#21918c;paper
p9086;0;#440154;paper
p7998;3;#482677;paper
p8656;5;#433d84;paper
p6379;8;#365c8d;paper
p3903;2;#481b6d;paper
p5579;1;#470e61;paper
t10275;2;#481b6d;topic
p8227;3;#482677;paper
p6957;2;#481b6d;paper
p7396;2;#481b6d;paper
p5378;1;#470e61;paper
p9871;0;#440154;paper
p6079;2;#481b6d;paper
p7532;3;#482677;paper
p8166;3;#482677;paper
p5506;2;#481b6d;paper
p6820;2;#481b6d;paper
p1865;2;#481b6d;paper
p6601;2;#481b6d;paper
p1387;15;#1f998a;paper
p7596;3;#482677;paper
p9898;1;#470e61;paper
p6631;2;#481b6d;paper
p9224;0;#440154;paper
p3375;14;#21918c;paper
p5587;1;#470e61;paper
p2338;1;#470e61;paper
p1770;6;#3f4788;paper
p4532;1;#470e61;paper
a2730;6;#3f4788;author
p6285;13;#24878e;paper
p7097;0;#440154;paper
p4095;2;#481b6d;paper
p119;3;#482677;paper
p3396;0;#440154;paper
p9779;3;#482677;paper
p6064;2;#481b6d;paper
p2261;7;#3b528b;paper
p7643;3;#482677;paper
p3714;4;#46327e;paper
a5993;2;#481b6d;author
p9159;13;#24878e;paper
p3758;2;#481b6d;paper
p8453;0;#440154;paper
a6047;4;#46327e;author
p5489;2;#481b6d;paper
p7197;0;#440154;paper
a1996;16;#1fa187;author
p4638;7;#3b528b;paper
p3898;2;#481b6d;paper
p2195;2;#481b6d;paper
a3648;2;#481b6d;author
p9805;0;#440154;paper
p8029;3;#482677;paper
p786;1;#470e61;paper
p7429;3;#482677;paper
p1063;0;#440154;paper
p9763;0;#440154;paper
a1802;3;#482677;author
t10362;1;#470e61;topic
p8561;5;#433d84;paper
p7169;4;#46327e;paper
p9432;0;#440154;paper
p5180;1;#470e61;paper
p5271;1;#470e61;paper
a989;4;#46327e;author
p8718;14;#21918c;paper
a4119;9;#32658e;author
p7473;3;#482677;paper
p8384;0;#440154;paper
p4236;2;#481b6d;paper
p748;1;#470e61;paper
a1244;0;#440154;author
p1066;0;#440154;paper
a4708;9;#32658e;author
p2744;0;#440154;paper
p6806;5;#433d84;paper
t11655;1;#470e61;topic
p7414;2;#481b6d;paper
p4950;6;#3f4788;paper
p1753;10;#2e6e8e;paper
p9478;0;#440154;paper
p7014;0;#440154;paper
p4139;7;#3b528b;paper
p1620;2;#481b6d;paper
p7193;2;#481b6d;paper
p6500;7;#3b528b;paper
p3258;0;#440154;paper
p4554;1;#470e61;paper
p5011;3;#482677;paper
p5332;1;#470e61;paper
p2974;2;#481b6d;paper
p6462;2;#481b6d;paper
p9807;0;#440154;paper
a2388;2;#481b6d;author
a5507;2;#481b6d;author
p5012;1;#470e61;paper
p7100;11;#2a768e;paper
p113;1;#470e61;paper
p8620;0;#440154;paper
p9365;0;#440154;paper
p9419;0;#440154;paper
p7885;3;#482677;paper
p1126;3;#482677;paper
a6185;3;#482677;author
p6577;2;#481b6d;paper
a2425;10;#2e6e8e;author
p7138;0;#440154;paper
p5552;11;#2a768e;paper
p4004;2;#481b6d;paper
a2527;5;#433d84;author
a834;13;#24878e;author
p4038;2;#481b6d;paper
p6481;4;#46327e;paper
p3917;7;#3b528b;paper
p8797;0;#440154;paper
p1049;2;#481b6d;paper
p9729;14;#21918c;paper
p6040;1;#470e61;paper
p634;1;#470e61;paper
p6755;2;#481b6d;paper
p8107;3;#482677;paper
p9774;0;#440154;paper
p324;1;#470e61;paper
p4537;1;#470e61;paper
a3689;9;#32658e;author
a7227;0;#440154;author
p4120;2;#481b6d;paper
a378;1;#470e61;author
p7171;0;#440154;paper
a3026;8;#365c8d;author
p684;1;#470e61;paper
a1975;4;#46327e;author
a7098;0;#440154;author
p7525;3;#482677;paper
p4353;8;#365c8d;paper
p9465;0;#440154;paper
p9280;6;#3f4788;paper
p3319;0;#440154;paper
p7280;15;#1f998a;paper
p5457;1;#470e61;paper
p7951;3;#482677;paper
p7360;2;#481b6d;paper
p6638;2;#481b6d;paper
p1649;2;#481b6d;paper
p6128;8;#365c8d;paper
p147;1;#470e61;paper
p327;3;#482677;paper
p434;1;#470e61;paper
p10035;4;#46327e;paper
p8301;3;#482677;paper
p7352;9;#32658e;paper
t10307;1;#470e61;topic
p7296;2;#481b6d;paper
p7945;3;#482677;paper
p4458;1;#470e61;paper
p8396;5;#433d84;paper
p4282;2;#481b6d;paper
p9241;0;#440154;paper
a1230;3;#482677;author
p944;3;#482677;paper
p9872;3;#482677;paper
p8398;0;#440154;paper
p8930;0;#440154;paper
p897;3;#482677;paper
p4882;4;#46327e;paper
p5923;6;#3f4788;paper
p6083;7;#3b528b;paper
p6769;2;#481b6d;paper
p3995;3;#482677;paper
p5270;1;#470e61;paper
p729;1;#470e61;paper
p4647;2;#481b6d;paper
p8240;4;#46327e;paper
a1914;2;#481b6d;author
p2603;5;#433d84;paper
p8697;6;#3f4788;paper
p9048;6;#3f4788;paper
p1463;3;#482677;paper
p1944;0;#440154;paper
p6195;2;#481b6d;paper
p4789;1;#470e61;paper
p4787;7;#3b528b;paper
p5591;1;#470e61;paper
p5839;7;#3b528b;paper
p3091;0;#440154;paper
p5766;4;#46327e;paper
p9088;6;#3f4788;paper
a6087;11;#2a768e;author
p2865;0;#440154;paper
p7121;0;#440154;paper
p2075;3;#482677;paper
a4538;3;#482677;author
p454;1;#470e61;paper
t10755;2;#481b6d;topic
p9025;2;#481b6d;paper
p5670;15;#1f998a;paper
p4085;11;#2a768e;paper
a2660;6;#3f4788;author
p6740;2;#481b6d;paper
p5355;1;#470e61;paper
p6535;7;#3b528b;paper
t11181;0;#440154;topic
p9222;0;#440154;paper
a3166;0;#440154;author
p7489;3;#482677;paper
p6785;2;#481b6d;paper
p2410;8;#365c8d;paper
p1978;12;#277f8e;paper
p5576;1;#470e61;paper
p8696;0;#440154;paper
p4725;1;#470e61;paper
a4323;2;#481b6d;author
a537;1;#470e61;author
t11843;7;#3b528b;topic
p9108;4;#46327e;paper
p8277;3;#482677;paper
p6033;2;#481b6d;paper
p2238;7;#3b528b;paper
p5252;1;#470e61;paper
p2877;0;#440154;paper
p1352;3;#482677;paper
p7206;5;#433d84;paper
p6595;5;#433d84;paper
p5887;2;#481b6d;paper
a445;1;#470e61;author
p8450;0;#440154;paper
p4986;1;#470e61;paper
p8947;2;#481b6d;paper
p4542;8;#365c8d;paper
p2903;1;#470e61;paper
p7487;3;#482677;paper
p3803;14;#21918c;paper
p5554;1;#470e61;paper
p3587;2;#481b6d;paper
a3779;2;#481b6d;author
p1815;2;#481b6d;paper
p2071;3;#482677;paper
p1670;0;#440154;paper
p620;1;#470e61;paper
p9709;0;#440154;paper
p8127;3;#482677;paper
p3761;11;#2a768e;paper
p7203;2;#481b6d;paper
p721;1;#470e61;paper
t11679;6;#3f4788;topic
p6677;3;#482677;paper
p4801;3;#482677;paper
p7269;1;#470e61;paper
p8295;9;#32658e;paper
p8156;3;#482677;paper
p3923;2;#481b6d;paper
p2621;0;#440154;paper
p4045;7;#3b528b;paper
p3303;5;#433d84;paper
a260;6;#3f4788;author
p398;1;#470e61;paper
p8049;3;#482677;paper
p2492;0;#440154;paper
p7933;3;#482677;paper
p8415;0;#440154;paper
p7270;2;#481b6d;paper
a954;3;#482677;author
a1859;14;#21918c;author
p3892;2;#481b6d;paper
p7185;0;#440154;paper
p9439;0;#440154;paper
p8019;14;#21918c;paper
p5714;1;#470e61;paper
p2260;3;#482677;paper
p2194;9;#32658e;paper
p4832;7;#3b528b;paper
a120;10;#2e6e8e;author
p8912;14;#21918c;paper
a2584;0;#440154;author
p6096;16;#1fa187;paper
p1960;6;#3f4788;paper
p6969;2;#481b6d;paper
p461;1;#470e61;paper
p5700;1;#470e61;paper
p9572;0;#440154;paper
p74;2;#481b6d;paper
p4965;1;#470e61;paper
a159;11;#2a768e;author
p959;6;#3f4788;paper
p2583;0;#440154;paper
p4671;14;#21918c;paper
p4618;14;#21918c;paper
p2448;2;#481b6d;paper
p5478;1;#470e61;paper
p10100;4;#46327e;paper
p7461;3;#482677;paper
p6913;3;#482677;paper
t10282;3;#482677;topic
a2553;0;#440154;author
a490;11;#2a768e;author
p5442;8;#365c8d;paper
p6161;1;#470e61;paper
p9316;4;#46327e;paper
p6263;2;#481b6d;paper
p4720;9;#32658e;paper
a4346;8;#365c8d;author
a3887;2;#481b6d;author
a3540;7;#3b528b;author
p2193;9;#32658e;paper
p4099;3;#482677;paper
p4602;2;#481b6d;paper
p7250;2;#481b6d;paper
p4888;7;#3b528b;paper
p1002;3;#482677;paper
p7887;3;#482677;paper
p3435;5;#433d84;paper
p6611;2;#481b6d;paper
p4298;2;#481b6d;paper
p185;3;#482677;paper
p3054;5;#433d84;paper
p10003;6;#3f4788;paper
p10125;4;#46327e;paper
p3607;2;#481b6d;paper
p3322;0;#440154;paper
p4668;4;#46327e;paper
p5331;1;#470e61;paper
p8932;0;#440154;paper
p5986;9;#32658e;paper
p7881;14;#21918c;paper
p8746;0;#440154;paper
p476;1;#470e61;paper
p6498;2;#481b6d;paper
p8765;0;#440154;paper
p8186;3;#482677;paper
a1016;3;#482677;author
t11567;2;#481b6d;topic
p8577;0;#440154;paper
p2901;6;#3f4788;paper
a4409;7;#3b528b;author
p8069;7;#3b528b;paper
p2179;1;#470e61;paper
p3342;2;#481b6d;paper
p8808;1;#470e61;paper
a2302;1;#470e61;author
p3616;2;#481b6d;paper
p6041;8;#365c8d;paper
p8838;10;#2e6e8e;paper
p7116;5;#433d84;paper
p5572;1;#470e61;paper
p6612;2;#481b6d;paper
a2850;0;#440154;author
p7134;6;#3f4788;paper
a8496;0;#440154;author
a285;8;#365c8d;author
p5468;1;#470e61;paper
p824;1;#470e61;paper
p6872;9;#32658e;paper
p3429;0;#440154;paper
p1881;3;#482677;paper
t11174;3;#482677;topic
p4332;2;#481b6d;paper
p7759;14;#21918c;paper
p1400;2;#481b6d;paper
p1070;2;#481b6d;paper
p1406;0;#440154;paper
p4945;6;#3f4788;paper
p6843;7;#3b528b;paper
t11045;15;#1f998a;topic
p7568;4;#46327e;paper
t11397;0;#440154;topic
t11138;20;#4ac16d;topic
p6175;2;#481b6d;paper
p7335;2;#481b6d;paper
p1073;2;#481b6d;paper
p4646;7;#3b528b;paper
a5946;3;#482677;author
p7681;3;#482677;paper
p2762;0;#440154;paper
p7237;0;#440154;paper
p9447;0;#440154;paper
p8475;0;#440154;paper
p2468;0;#440154;paper
p4164;16;#1fa187;paper
p5030;1;#470e61;paper
a1769;3;#482677;author
p3272;0;#440154;paper
p3915;8;#365c8d;paper
p5091;1;#470e61;paper
p2615;0;#440154;paper
p6460;2;#481b6d;paper
a556;3;#482677;author
p672;1;#470e61;paper
p224;3;#482677;paper
p3172;2;#481b6d;paper
p1116;2;#481b6d;paper
p7305;2;#481b6d;paper
p2907;13;#24878e;paper
a1139;4;#46327e;author
p9527;0;#440154;paper
a3677;4;#46327e;author
p7967;3;#482677;paper
p7226;0;#440154;paper
p1954;0;#440154;paper
p7281;1;#470e61;paper
a3016;6;#3f4788;author
t10278;15;#1f998a;topic
p9375;0;#440154;paper
p9776;0;#440154;paper
t11451;0;#440154;topic
p6135;7;#3b528b;paper
p7314;2;#481b6d;paper
a889;5;#433d84;author
p3664;2;#481b6d;paper
a1237;13;#24878e;author
